,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,ADM2_EN32,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
296,2011-10-01,1.0,Malawi,Northern,Karonga,1.0,1.0,Karonga,381993,307219,307219.0,0.0,0.0,0.0,0.0,307219.0,307219.0,0.0,0.0,0.0,0.0,307219.0,307219.0,0.0,0.0,0.0,0.0,307219.0
297,2011-10-01,1.0,Malawi,Central,Kasungu,1.0,1.0,Kasungu,963875,775201,775201.0,0.0,0.0,0.0,0.0,775201.0,775201.0,0.0,0.0,0.0,0.0,775201.0,775201.0,0.0,0.0,0.0,0.0,775201.0
298,2011-10-01,1.0,Malawi,Central,Lilongwe,1.0,1.0,Lilongwe,1295147,1041629,1041629.0,0.0,0.0,0.0,0.0,1041629.0,1041629.0,0.0,0.0,0.0,0.0,1041629.0,1041629.0,0.0,0.0,0.0,0.0,1041629.0
299,2011-10-01,1.0,Malawi,Central,Lilongwe City,1.0,1.0,Lilongwe City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2011-10-01,1.0,Malawi,Southern,Machinga,1.0,1.0,Machinga,689935,554883,554883.0,0.0,0.0,0.0,0.0,554883.0,554883.0,0.0,0.0,0.0,0.0,554883.0,554883.0,0.0,0.0,0.0,0.0,554883.0
301,2011-10-01,1.0,Malawi,Southern,Mangochi,1.0,1.0,Mangochi,1172776,943211,943211.0,0.0,0.0,0.0,0.0,943211.0,943211.0,0.0,0.0,0.0,0.0,943211.0,943211.0,0.0,0.0,0.0,0.0,943211.0
302,2011-10-01,1.0,Malawi,Central,Mchinji,1.0,1.0,Mchinji,678901,546009,546009.0,0.0,0.0,0.0,0.0,546009.0,546009.0,0.0,0.0,0.0,0.0,546009.0,546009.0,0.0,0.0,0.0,0.0,546009.0
303,2011-10-01,1.0,Malawi,Southern,Mulanje,1.0,1.0,Mulanje,603721,485545,485545.0,0.0,0.0,0.0,0.0,485545.0,485545.0,0.0,0.0,0.0,0.0,485545.0,485545.0,0.0,0.0,0.0,0.0,485545.0
304,2011-10-01,2.0,Malawi,Southern,Mwanza,2.0,2.0,Mwanza,110540,88902,0.0,88902.0,0.0,0.0,0.0,88902.0,0.0,88902.0,0.0,0.0,0.0,88902.0,0.0,88902.0,0.0,0.0,0.0,88902.0
305,2011-10-01,1.0,Malawi,Northern,Mzimba,1.0,1.0,Mzimba,288517,232041,232041.0,0.0,0.0,0.0,0.0,232041.0,232041.0,0.0,0.0,0.0,0.0,232041.0,232041.0,0.0,0.0,0.0,0.0,232041.0
306,2011-10-01,1.0,Malawi,Northern,Mzuzu City,1.0,1.0,Mzuzu City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2011-10-01,1.0,Malawi,Southern,Neno,2.0,2.0,Neno,181483,145958,145958.0,0.0,0.0,0.0,0.0,145958.0,0.0,145958.0,0.0,0.0,0.0,145958.0,0.0,145958.0,0.0,0.0,0.0,145958.0
308,2011-10-01,1.0,Malawi,Northern,Nkhata Bay,1.0,1.0,Nkhata Bay,306040,246134,246134.0,0.0,0.0,0.0,0.0,246134.0,246134.0,0.0,0.0,0.0,0.0,246134.0,246134.0,0.0,0.0,0.0,0.0,246134.0
309,2011-10-01,1.0,Malawi,Central,Nkhotakota,1.0,1.0,Nkhotakota,430507,346237,346237.0,0.0,0.0,0.0,0.0,346237.0,346237.0,0.0,0.0,0.0,0.0,346237.0,346237.0,0.0,0.0,0.0,0.0,346237.0
310,2011-10-01,2.0,Malawi,Southern,Nsanje,2.0,2.0,Nsanje,311427,250466,0.0,250466.0,0.0,0.0,0.0,250466.0,0.0,250466.0,0.0,0.0,0.0,250466.0,0.0,250466.0,0.0,0.0,0.0,250466.0
311,2011-10-01,1.0,Malawi,Central,Ntcheu,1.0,1.0,Ntcheu,636637,512018,512018.0,0.0,0.0,0.0,0.0,512018.0,512018.0,0.0,0.0,0.0,0.0,512018.0,512018.0,0.0,0.0,0.0,0.0,512018.0
312,2011-10-01,1.0,Malawi,Central,Ntchisi,1.0,1.0,Ntchisi,326512,262599,262599.0,0.0,0.0,0.0,0.0,262599.0,262599.0,0.0,0.0,0.0,0.0,262599.0,262599.0,0.0,0.0,0.0,0.0,262599.0
313,2011-10-01,2.0,Malawi,Southern,Phalombe,2.0,2.0,Phalombe,415009,333773,0.0,333773.0,0.0,0.0,0.0,333773.0,0.0,333773.0,0.0,0.0,0.0,333773.0,0.0,333773.0,0.0,0.0,0.0,333773.0
314,2011-10-01,1.0,Malawi,Northern,Rumphi,1.0,1.0,Rumphi,231876,186487,186487.0,0.0,0.0,0.0,0.0,186487.0,186487.0,0.0,0.0,0.0,0.0,186487.0,186487.0,0.0,0.0,0.0,0.0,186487.0
315,2011-10-01,1.0,Malawi,Central,Salima,1.0,1.0,Salima,472065,379660,379660.0,0.0,0.0,0.0,0.0,379660.0,379660.0,0.0,0.0,0.0,0.0,379660.0,379660.0,0.0,0.0,0.0,0.0,379660.0
316,2011-10-01,1.0,Malawi,Southern,Thyolo,1.0,1.0,Thyolo,691915,556476,556476.0,0.0,0.0,0.0,0.0,556476.0,556476.0,0.0,0.0,0.0,0.0,556476.0,556476.0,0.0,0.0,0.0,0.0,556476.0
317,2011-10-01,1.0,Malawi,Southern,Zomba,1.0,1.0,Zomba,174816,140596,140596.0,0.0,0.0,0.0,0.0,140596.0,140596.0,0.0,0.0,0.0,0.0,140596.0,140596.0,0.0,0.0,0.0,0.0,140596.0
318,2011-10-01,1.0,Malawi,Southern,Zomba City,1.0,1.0,Zomba City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2011-10-01,,Malawi,Northern,Likoma,,,Likoma,10508,8451,,,,,,,,,,,,,,,,,,
320,2012-01-01,2.0,Malawi,Southern,Balaka,2.0,1.0,Balaka,451465,373514,0.0,373514.0,0.0,0.0,0.0,373514.0,0.0,373514.0,0.0,0.0,0.0,373514.0,373514.0,0.0,0.0,0.0,0.0,373514.0
321,2012-01-01,2.0,Malawi,Southern,Blantyre,2.0,1.0,Blantyre,1033105,854726,0.0,854726.0,0.0,0.0,0.0,854726.0,0.0,854726.0,0.0,0.0,0.0,854726.0,854726.0,0.0,0.0,0.0,0.0,854726.0
322,2012-01-01,2.0,Malawi,Southern,Blantyre City,2.0,1.0,Blantyre City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2012-01-01,2.0,Malawi,Southern,Chikwawa,2.0,1.0,Chikwawa,601250,497436,0.0,497436.0,0.0,0.0,0.0,497436.0,0.0,497436.0,0.0,0.0,0.0,497436.0,497436.0,0.0,0.0,0.0,0.0,497436.0
324,2012-01-01,2.0,Malawi,Southern,Chiradzulu,1.0,1.0,Chiradzulu,336023,278004,0.0,278004.0,0.0,0.0,0.0,278004.0,278004.0,0.0,0.0,0.0,0.0,278004.0,278004.0,0.0,0.0,0.0,0.0,278004.0
325,2012-01-01,1.0,Malawi,Northern,Chitipa,1.0,1.0,Chitipa,240954,199350,199350.0,0.0,0.0,0.0,0.0,199350.0,199350.0,0.0,0.0,0.0,0.0,199350.0,199350.0,0.0,0.0,0.0,0.0,199350.0
326,2012-01-01,1.0,Malawi,Central,Dedza,1.0,1.0,Dedza,806799,667495,667495.0,0.0,0.0,0.0,0.0,667495.0,667495.0,0.0,0.0,0.0,0.0,667495.0,667495.0,0.0,0.0,0.0,0.0,667495.0
327,2012-01-01,1.0,Malawi,Central,Dowa,1.0,1.0,Dowa,901973,746236,746236.0,0.0,0.0,0.0,0.0,746236.0,746236.0,0.0,0.0,0.0,0.0,746236.0,746236.0,0.0,0.0,0.0,0.0,746236.0
328,2012-01-01,1.0,Malawi,Northern,Karonga,1.0,1.0,Karonga,381993,316037,316037.0,0.0,0.0,0.0,0.0,316037.0,316037.0,0.0,0.0,0.0,0.0,316037.0,316037.0,0.0,0.0,0.0,0.0,316037.0
329,2012-01-01,1.0,Malawi,Central,Kasungu,1.0,1.0,Kasungu,963875,797450,797450.0,0.0,0.0,0.0,0.0,797450.0,797450.0,0.0,0.0,0.0,0.0,797450.0,797450.0,0.0,0.0,0.0,0.0,797450.0
330,2012-01-01,1.0,Malawi,Central,Lilongwe,1.0,1.0,Lilongwe,1295147,1071524,1071524.0,0.0,0.0,0.0,0.0,1071524.0,1071524.0,0.0,0.0,0.0,0.0,1071524.0,1071524.0,0.0,0.0,0.0,0.0,1071524.0
331,2012-01-01,1.0,Malawi,Central,Lilongwe City,1.0,1.0,Lilongwe City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2012-01-01,1.0,Malawi,Southern,Machinga,1.0,1.0,Machinga,689935,570809,570809.0,0.0,0.0,0.0,0.0,570809.0,570809.0,0.0,0.0,0.0,0.0,570809.0,570809.0,0.0,0.0,0.0,0.0,570809.0
333,2012-01-01,1.0,Malawi,Southern,Mangochi,1.0,1.0,Mangochi,1172776,970281,970281.0,0.0,0.0,0.0,0.0,970281.0,970281.0,0.0,0.0,0.0,0.0,970281.0,970281.0,0.0,0.0,0.0,0.0,970281.0
334,2012-01-01,1.0,Malawi,Central,Mchinji,1.0,1.0,Mchinji,678901,561680,561680.0,0.0,0.0,0.0,0.0,561680.0,561680.0,0.0,0.0,0.0,0.0,561680.0,561680.0,0.0,0.0,0.0,0.0,561680.0
335,2012-01-01,1.0,Malawi,Southern,Mulanje,1.0,1.0,Mulanje,603721,499481,499481.0,0.0,0.0,0.0,0.0,499481.0,499481.0,0.0,0.0,0.0,0.0,499481.0,499481.0,0.0,0.0,0.0,0.0,499481.0
336,2012-01-01,2.0,Malawi,Southern,Mwanza,2.0,1.0,Mwanza,110540,91453,0.0,91453.0,0.0,0.0,0.0,91453.0,0.0,91453.0,0.0,0.0,0.0,91453.0,91453.0,0.0,0.0,0.0,0.0,91453.0
337,2012-01-01,1.0,Malawi,Northern,Mzimba,1.0,1.0,Mzimba,288517,238701,238701.0,0.0,0.0,0.0,0.0,238701.0,238701.0,0.0,0.0,0.0,0.0,238701.0,238701.0,0.0,0.0,0.0,0.0,238701.0
338,2012-01-01,1.0,Malawi,Northern,Mzuzu City,1.0,1.0,Mzuzu City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2012-01-01,1.0,Malawi,Southern,Neno,2.0,1.0,Neno,181483,150147,150147.0,0.0,0.0,0.0,0.0,150147.0,0.0,150147.0,0.0,0.0,0.0,150147.0,150147.0,0.0,0.0,0.0,0.0,150147.0
340,2012-01-01,1.0,Malawi,Northern,Nkhata Bay,1.0,1.0,Nkhata Bay,306040,253198,253198.0,0.0,0.0,0.0,0.0,253198.0,253198.0,0.0,0.0,0.0,0.0,253198.0,253198.0,0.0,0.0,0.0,0.0,253198.0
341,2012-01-01,1.0,Malawi,Central,Nkhotakota,1.0,1.0,Nkhotakota,430507,356174,356174.0,0.0,0.0,0.0,0.0,356174.0,356174.0,0.0,0.0,0.0,0.0,356174.0,356174.0,0.0,0.0,0.0,0.0,356174.0
342,2012-01-01,2.0,Malawi,Southern,Nsanje,2.0,1.0,Nsanje,311427,257655,0.0,257655.0,0.0,0.0,0.0,257655.0,0.0,257655.0,0.0,0.0,0.0,257655.0,257655.0,0.0,0.0,0.0,0.0,257655.0
343,2012-01-01,1.0,Malawi,Central,Ntcheu,1.0,1.0,Ntcheu,636637,526713,526713.0,0.0,0.0,0.0,0.0,526713.0,526713.0,0.0,0.0,0.0,0.0,526713.0,526713.0,0.0,0.0,0.0,0.0,526713.0
344,2012-01-01,1.0,Malawi,Central,Ntchisi,1.0,1.0,Ntchisi,326512,270135,270135.0,0.0,0.0,0.0,0.0,270135.0,270135.0,0.0,0.0,0.0,0.0,270135.0,270135.0,0.0,0.0,0.0,0.0,270135.0
345,2012-01-01,2.0,Malawi,Southern,Phalombe,2.0,1.0,Phalombe,415009,343352,0.0,343352.0,0.0,0.0,0.0,343352.0,0.0,343352.0,0.0,0.0,0.0,343352.0,343352.0,0.0,0.0,0.0,0.0,343352.0
346,2012-01-01,1.0,Malawi,Northern,Rumphi,1.0,1.0,Rumphi,231876,191839,191839.0,0.0,0.0,0.0,0.0,191839.0,191839.0,0.0,0.0,0.0,0.0,191839.0,191839.0,0.0,0.0,0.0,0.0,191839.0
347,2012-01-01,1.0,Malawi,Central,Salima,1.0,1.0,Salima,472065,390557,390557.0,0.0,0.0,0.0,0.0,390557.0,390557.0,0.0,0.0,0.0,0.0,390557.0,390557.0,0.0,0.0,0.0,0.0,390557.0
348,2012-01-01,1.0,Malawi,Southern,Thyolo,1.0,1.0,Thyolo,691915,572447,572447.0,0.0,0.0,0.0,0.0,572447.0,572447.0,0.0,0.0,0.0,0.0,572447.0,572447.0,0.0,0.0,0.0,0.0,572447.0
349,2012-01-01,1.0,Malawi,Southern,Zomba,1.0,1.0,Zomba,174816,144631,144631.0,0.0,0.0,0.0,0.0,144631.0,144631.0,0.0,0.0,0.0,0.0,144631.0,144631.0,0.0,0.0,0.0,0.0,144631.0
350,2012-01-01,1.0,Malawi,Southern,Zomba City,1.0,1.0,Zomba City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,2012-01-01,,Malawi,Northern,Likoma,,,Likoma,10508,8693,,,,,,,,,,,,,,,,,,
352,2012-04-01,1.0,Malawi,Southern,Balaka,2.0,3.0,Balaka,451465,373514,373514.0,0.0,0.0,0.0,0.0,373514.0,0.0,373514.0,0.0,0.0,0.0,373514.0,0.0,0.0,373514.0,0.0,0.0,373514.0
353,2012-04-01,1.0,Malawi,Southern,Blantyre,2.0,3.0,Blantyre,1033105,854726,854726.0,0.0,0.0,0.0,0.0,854726.0,0.0,854726.0,0.0,0.0,0.0,854726.0,0.0,0.0,854726.0,0.0,0.0,854726.0
354,2012-04-01,1.0,Malawi,Southern,Blantyre City,2.0,2.0,Blantyre City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2012-04-01,1.0,Malawi,Southern,Chikwawa,2.0,3.0,Chikwawa,601250,497436,497436.0,0.0,0.0,0.0,0.0,497436.0,0.0,497436.0,0.0,0.0,0.0,497436.0,0.0,0.0,497436.0,0.0,0.0,497436.0
356,2012-04-01,1.0,Malawi,Southern,Chiradzulu,1.0,1.0,Chiradzulu,336023,278004,278004.0,0.0,0.0,0.0,0.0,278004.0,278004.0,0.0,0.0,0.0,0.0,278004.0,278004.0,0.0,0.0,0.0,0.0,278004.0
357,2012-04-01,1.0,Malawi,Northern,Chitipa,1.0,1.0,Chitipa,240954,199350,199350.0,0.0,0.0,0.0,0.0,199350.0,199350.0,0.0,0.0,0.0,0.0,199350.0,199350.0,0.0,0.0,0.0,0.0,199350.0
358,2012-04-01,1.0,Malawi,Central,Dedza,1.0,1.0,Dedza,806799,667495,667495.0,0.0,0.0,0.0,0.0,667495.0,667495.0,0.0,0.0,0.0,0.0,667495.0,667495.0,0.0,0.0,0.0,0.0,667495.0
359,2012-04-01,1.0,Malawi,Central,Dowa,1.0,1.0,Dowa,901973,746236,746236.0,0.0,0.0,0.0,0.0,746236.0,746236.0,0.0,0.0,0.0,0.0,746236.0,746236.0,0.0,0.0,0.0,0.0,746236.0
360,2012-04-01,1.0,Malawi,Northern,Karonga,1.0,1.0,Karonga,381993,316037,316037.0,0.0,0.0,0.0,0.0,316037.0,316037.0,0.0,0.0,0.0,0.0,316037.0,316037.0,0.0,0.0,0.0,0.0,316037.0
361,2012-04-01,1.0,Malawi,Central,Kasungu,1.0,1.0,Kasungu,963875,797450,797450.0,0.0,0.0,0.0,0.0,797450.0,797450.0,0.0,0.0,0.0,0.0,797450.0,797450.0,0.0,0.0,0.0,0.0,797450.0
362,2012-04-01,1.0,Malawi,Central,Lilongwe,1.0,1.0,Lilongwe,1295147,1071524,1071524.0,0.0,0.0,0.0,0.0,1071524.0,1071524.0,0.0,0.0,0.0,0.0,1071524.0,1071524.0,0.0,0.0,0.0,0.0,1071524.0
363,2012-04-01,1.0,Malawi,Central,Lilongwe City,1.0,1.0,Lilongwe City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2012-04-01,1.0,Malawi,Southern,Machinga,1.0,1.0,Machinga,689935,570809,570809.0,0.0,0.0,0.0,0.0,570809.0,570809.0,0.0,0.0,0.0,0.0,570809.0,570809.0,0.0,0.0,0.0,0.0,570809.0
365,2012-04-01,1.0,Malawi,Southern,Mangochi,1.0,1.0,Mangochi,1172776,970281,970281.0,0.0,0.0,0.0,0.0,970281.0,970281.0,0.0,0.0,0.0,0.0,970281.0,970281.0,0.0,0.0,0.0,0.0,970281.0
366,2012-04-01,1.0,Malawi,Central,Mchinji,1.0,1.0,Mchinji,678901,561680,561680.0,0.0,0.0,0.0,0.0,561680.0,561680.0,0.0,0.0,0.0,0.0,561680.0,561680.0,0.0,0.0,0.0,0.0,561680.0
367,2012-04-01,1.0,Malawi,Southern,Mulanje,2.0,2.0,Mulanje,603721,499481,499481.0,0.0,0.0,0.0,0.0,499481.0,0.0,499481.0,0.0,0.0,0.0,499481.0,0.0,499481.0,0.0,0.0,0.0,499481.0
368,2012-04-01,1.0,Malawi,Southern,Mwanza,2.0,3.0,Mwanza,110540,91453,91453.0,0.0,0.0,0.0,0.0,91453.0,0.0,91453.0,0.0,0.0,0.0,91453.0,0.0,0.0,91453.0,0.0,0.0,91453.0
369,2012-04-01,1.0,Malawi,Northern,Mzimba,1.0,1.0,Mzimba,288517,238701,238701.0,0.0,0.0,0.0,0.0,238701.0,238701.0,0.0,0.0,0.0,0.0,238701.0,238701.0,0.0,0.0,0.0,0.0,238701.0
370,2012-04-01,1.0,Malawi,Northern,Mzuzu City,1.0,1.0,Mzuzu City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2012-04-01,1.0,Malawi,Southern,Neno,2.0,3.0,Neno,181483,150147,150147.0,0.0,0.0,0.0,0.0,150147.0,0.0,150147.0,0.0,0.0,0.0,150147.0,0.0,0.0,150147.0,0.0,0.0,150147.0
372,2012-04-01,1.0,Malawi,Northern,Nkhata Bay,1.0,1.0,Nkhata Bay,306040,253198,253198.0,0.0,0.0,0.0,0.0,253198.0,253198.0,0.0,0.0,0.0,0.0,253198.0,253198.0,0.0,0.0,0.0,0.0,253198.0
373,2012-04-01,1.0,Malawi,Central,Nkhotakota,1.0,1.0,Nkhotakota,430507,356174,356174.0,0.0,0.0,0.0,0.0,356174.0,356174.0,0.0,0.0,0.0,0.0,356174.0,356174.0,0.0,0.0,0.0,0.0,356174.0
374,2012-04-01,1.0,Malawi,Southern,Nsanje,2.0,3.0,Nsanje,311427,257655,257655.0,0.0,0.0,0.0,0.0,257655.0,0.0,257655.0,0.0,0.0,0.0,257655.0,0.0,0.0,257655.0,0.0,0.0,257655.0
375,2012-04-01,1.0,Malawi,Central,Ntcheu,1.0,1.0,Ntcheu,636637,526713,526713.0,0.0,0.0,0.0,0.0,526713.0,526713.0,0.0,0.0,0.0,0.0,526713.0,526713.0,0.0,0.0,0.0,0.0,526713.0
376,2012-04-01,1.0,Malawi,Central,Ntchisi,1.0,1.0,Ntchisi,326512,270135,270135.0,0.0,0.0,0.0,0.0,270135.0,270135.0,0.0,0.0,0.0,0.0,270135.0,270135.0,0.0,0.0,0.0,0.0,270135.0
377,2012-04-01,2.0,Malawi,Southern,Phalombe,2.0,3.0,Phalombe,415009,343352,0.0,343352.0,0.0,0.0,0.0,343352.0,0.0,343352.0,0.0,0.0,0.0,343352.0,0.0,0.0,343352.0,0.0,0.0,343352.0
378,2012-04-01,1.0,Malawi,Northern,Rumphi,1.0,1.0,Rumphi,231876,191839,191839.0,0.0,0.0,0.0,0.0,191839.0,191839.0,0.0,0.0,0.0,0.0,191839.0,191839.0,0.0,0.0,0.0,0.0,191839.0
379,2012-04-01,1.0,Malawi,Central,Salima,1.0,1.0,Salima,472065,390557,390557.0,0.0,0.0,0.0,0.0,390557.0,390557.0,0.0,0.0,0.0,0.0,390557.0,390557.0,0.0,0.0,0.0,0.0,390557.0
380,2012-04-01,1.0,Malawi,Southern,Thyolo,2.0,2.0,Thyolo,691915,572447,572447.0,0.0,0.0,0.0,0.0,572447.0,0.0,572447.0,0.0,0.0,0.0,572447.0,0.0,572447.0,0.0,0.0,0.0,572447.0
381,2012-04-01,1.0,Malawi,Southern,Zomba,2.0,3.0,Zomba,174816,144631,144631.0,0.0,0.0,0.0,0.0,144631.0,0.0,144631.0,0.0,0.0,0.0,144631.0,0.0,0.0,144631.0,0.0,0.0,144631.0
382,2012-04-01,1.0,Malawi,Southern,Zomba City,1.0,1.0,Zomba City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2012-04-01,,Malawi,Northern,Likoma,,,Likoma,10508,8693,,,,,,,,,,,,,,,,,,
384,2012-10-01,2.0,Malawi,Southern,Balaka,2.0,3.0,Balaka,451465,373514,0.0,373514.0,0.0,0.0,0.0,373514.0,0.0,373514.0,0.0,0.0,0.0,373514.0,0.0,0.0,373514.0,0.0,0.0,373514.0
385,2012-10-01,2.0,Malawi,Southern,Blantyre,2.0,3.0,Blantyre,1033105,854726,0.0,854726.0,0.0,0.0,0.0,854726.0,0.0,854726.0,0.0,0.0,0.0,854726.0,0.0,0.0,854726.0,0.0,0.0,854726.0
386,2012-10-01,3.0,Malawi,Southern,Blantyre City,3.0,4.0,Blantyre City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2012-10-01,2.0,Malawi,Southern,Chikwawa,2.0,3.0,Chikwawa,601250,497436,0.0,497436.0,0.0,0.0,0.0,497436.0,0.0,497436.0,0.0,0.0,0.0,497436.0,0.0,0.0,497436.0,0.0,0.0,497436.0
388,2012-10-01,3.0,Malawi,Southern,Chiradzulu,3.0,4.0,Chiradzulu,336023,278004,0.0,0.0,278004.0,0.0,0.0,278004.0,0.0,0.0,278004.0,0.0,0.0,278004.0,0.0,0.0,0.0,278004.0,0.0,278004.0
389,2012-10-01,1.0,Malawi,Northern,Chitipa,1.0,1.0,Chitipa,240954,199350,199350.0,0.0,0.0,0.0,0.0,199350.0,199350.0,0.0,0.0,0.0,0.0,199350.0,199350.0,0.0,0.0,0.0,0.0,199350.0
390,2012-10-01,1.0,Malawi,Central,Dedza,1.0,1.0,Dedza,806799,667495,667495.0,0.0,0.0,0.0,0.0,667495.0,667495.0,0.0,0.0,0.0,0.0,667495.0,667495.0,0.0,0.0,0.0,0.0,667495.0
391,2012-10-01,1.0,Malawi,Central,Dowa,1.0,1.0,Dowa,901973,746236,746236.0,0.0,0.0,0.0,0.0,746236.0,746236.0,0.0,0.0,0.0,0.0,746236.0,746236.0,0.0,0.0,0.0,0.0,746236.0
392,2012-10-01,1.0,Malawi,Northern,Karonga,1.0,1.0,Karonga,381993,316037,316037.0,0.0,0.0,0.0,0.0,316037.0,316037.0,0.0,0.0,0.0,0.0,316037.0,316037.0,0.0,0.0,0.0,0.0,316037.0
393,2012-10-01,1.0,Malawi,Central,Kasungu,1.0,1.0,Kasungu,963875,797450,797450.0,0.0,0.0,0.0,0.0,797450.0,797450.0,0.0,0.0,0.0,0.0,797450.0,797450.0,0.0,0.0,0.0,0.0,797450.0
394,2012-10-01,1.0,Malawi,Central,Lilongwe,1.0,1.0,Lilongwe,1295147,1071524,1071524.0,0.0,0.0,0.0,0.0,1071524.0,1071524.0,0.0,0.0,0.0,0.0,1071524.0,1071524.0,0.0,0.0,0.0,0.0,1071524.0
395,2012-10-01,1.0,Malawi,Central,Lilongwe City,1.0,1.0,Lilongwe City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2012-10-01,2.0,Malawi,Southern,Machinga,2.0,3.0,Machinga,689935,570809,0.0,570809.0,0.0,0.0,0.0,570809.0,0.0,570809.0,0.0,0.0,0.0,570809.0,0.0,0.0,570809.0,0.0,0.0,570809.0
397,2012-10-01,1.0,Malawi,Southern,Mangochi,1.0,1.0,Mangochi,1172776,970281,970281.0,0.0,0.0,0.0,0.0,970281.0,970281.0,0.0,0.0,0.0,0.0,970281.0,970281.0,0.0,0.0,0.0,0.0,970281.0
398,2012-10-01,1.0,Malawi,Central,Mchinji,1.0,1.0,Mchinji,678901,561680,561680.0,0.0,0.0,0.0,0.0,561680.0,561680.0,0.0,0.0,0.0,0.0,561680.0,561680.0,0.0,0.0,0.0,0.0,561680.0
399,2012-10-01,2.0,Malawi,Southern,Mulanje,2.0,3.0,Mulanje,603721,499481,0.0,499481.0,0.0,0.0,0.0,499481.0,0.0,499481.0,0.0,0.0,0.0,499481.0,0.0,0.0,499481.0,0.0,0.0,499481.0
400,2012-10-01,2.0,Malawi,Southern,Mwanza,2.0,3.0,Mwanza,110540,91453,0.0,91453.0,0.0,0.0,0.0,91453.0,0.0,91453.0,0.0,0.0,0.0,91453.0,0.0,0.0,91453.0,0.0,0.0,91453.0
401,2012-10-01,1.0,Malawi,Northern,Mzimba,1.0,1.0,Mzimba,288517,238701,238701.0,0.0,0.0,0.0,0.0,238701.0,238701.0,0.0,0.0,0.0,0.0,238701.0,238701.0,0.0,0.0,0.0,0.0,238701.0
402,2012-10-01,1.0,Malawi,Northern,Mzuzu City,1.0,1.0,Mzuzu City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2012-10-01,2.0,Malawi,Southern,Neno,2.0,3.0,Neno,181483,150147,0.0,150147.0,0.0,0.0,0.0,150147.0,0.0,150147.0,0.0,0.0,0.0,150147.0,0.0,0.0,150147.0,0.0,0.0,150147.0
404,2012-10-01,1.0,Malawi,Northern,Nkhata Bay,1.0,1.0,Nkhata Bay,306040,253198,253198.0,0.0,0.0,0.0,0.0,253198.0,253198.0,0.0,0.0,0.0,0.0,253198.0,253198.0,0.0,0.0,0.0,0.0,253198.0
405,2012-10-01,1.0,Malawi,Central,Nkhotakota,1.0,1.0,Nkhotakota,430507,356174,356174.0,0.0,0.0,0.0,0.0,356174.0,356174.0,0.0,0.0,0.0,0.0,356174.0,356174.0,0.0,0.0,0.0,0.0,356174.0
406,2012-10-01,2.0,Malawi,Southern,Nsanje,2.0,3.0,Nsanje,311427,257655,0.0,257655.0,0.0,0.0,0.0,257655.0,0.0,257655.0,0.0,0.0,0.0,257655.0,0.0,0.0,257655.0,0.0,0.0,257655.0
