,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
19,2009-07-01,4.0,Ethiopia,Somali,Erer,4.0,4.0,Somali,Erer,268901,204494,0.0,0.0,0.0,204494.0,0.0,204494.0,0.0,0.0,0.0,204494.0,0.0,204494.0,0.0,0.0,0.0,204494.0,0.0,204494.0
20,2009-07-01,4.0,Ethiopia,Somali,Fafan,99.0,99.0,Somali,Fafan,1242707,945056,0.0,0.0,0.0,945056.0,0.0,945056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2009-07-01,3.0,Ethiopia,SNNP,Gamo,3.0,3.0,SNNP,Gamo,1462777,1112416,0.0,0.0,1112416.0,0.0,0.0,1112416.0,0.0,0.0,1112416.0,0.0,0.0,1112416.0,0.0,0.0,1112416.0,0.0,0.0,1112416.0
22,2009-07-01,3.0,Ethiopia,SNNP,Gedeo,3.0,3.0,SNNP,Gedeo,1131834,860739,0.0,0.0,860739.0,0.0,0.0,860739.0,0.0,0.0,860739.0,0.0,0.0,860739.0,0.0,0.0,860739.0,0.0,0.0,860739.0
23,2009-07-01,3.0,Ethiopia,SNNP,Gofa,3.0,3.0,SNNP,Gofa,623589,474228,0.0,0.0,474228.0,0.0,0.0,474228.0,0.0,0.0,474228.0,0.0,0.0,474228.0,0.0,0.0,474228.0,0.0,0.0,474228.0
24,2009-07-01,3.0,Ethiopia,Oromia,Guji,3.0,3.0,Oromia,Guji,1482472,1127394,0.0,0.0,1127394.0,0.0,0.0,1127394.0,0.0,0.0,1127394.0,0.0,0.0,1127394.0,0.0,0.0,1127394.0,0.0,0.0,1127394.0
25,2009-07-01,3.0,Ethiopia,SNNP,Guraghe,3.0,2.0,SNNP,Guraghe,1882107,1431309,0.0,0.0,1431309.0,0.0,0.0,1431309.0,0.0,0.0,1431309.0,0.0,0.0,1431309.0,0.0,1431309.0,0.0,0.0,0.0,1431309.0
26,2009-07-01,3.0,Ethiopia,SNNP,Hadiya,3.0,2.0,SNNP,Hadiya,1700138,1292925,0.0,0.0,1292925.0,0.0,0.0,1292925.0,0.0,0.0,1292925.0,0.0,0.0,1292925.0,0.0,1292925.0,0.0,0.0,0.0,1292925.0
27,2009-07-01,3.0,Ethiopia,SNNP,Halaba Special,3.0,2.0,SNNP,Halaba Special,658130,500496,0.0,0.0,500496.0,0.0,0.0,500496.0,0.0,0.0,500496.0,0.0,0.0,500496.0,0.0,500496.0,0.0,0.0,0.0,500496.0
28,2009-07-01,3.0,Ethiopia,Harari,Harari,3.0,2.0,Harari,Harari,260022,197742,0.0,0.0,197742.0,0.0,0.0,197742.0,0.0,0.0,197742.0,0.0,0.0,197742.0,0.0,197742.0,0.0,0.0,0.0,197742.0
29,2009-07-01,4.0,Ethiopia,Somali,Jarar,99.0,99.0,Somali,Jarar,641077,487527,0.0,0.0,0.0,487527.0,0.0,487527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2009-07-01,3.0,Ethiopia,Oromia,Jimma,3.0,2.0,Oromia,Jimma,3672640,2792978,0.0,0.0,2792978.0,0.0,0.0,2792978.0,0.0,0.0,2792978.0,0.0,0.0,2792978.0,0.0,2792978.0,0.0,0.0,0.0,2792978.0
