,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
4913,2010-01-01,2.0,Ethiopia,Oromia,West Arsi
4914,2010-01-01,2.0,Ethiopia,Oromia,West Guji
4915,2010-01-01,2.0,Ethiopia,Oromia,West Hararge
4916,2010-01-01,2.0,Ethiopia,Oromia,West Shewa
6719,2010-01-01,1.0,Ethiopia,Oromia,West Wellega
6720,2010-01-01,1.0,Ethiopia,Tigray,Western
4918,2010-01-01,2.0,Ethiopia,SNNP,Wolayita
6721,2010-01-01,1.0,Ethiopia,SNNP,Yem Special
261,2010-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
262,2010-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
4922,2010-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
264,2010-01-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
4924,2010-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
251,2010-01-01,3.0,Ethiopia,Gambela,Nuwer
4895,2010-01-01,2.0,Ethiopia,Tigray,Mekele Special
7917,2010-01-01,99.0,Ethiopia,Addis Ababa,Region 14
4906,2010-01-01,2.0,Ethiopia,Tigray,South Eastern
6715,2010-01-01,1.0,Ethiopia,Amhara,West Gojam
6677,2010-01-01,1.0,Ethiopia,Oromia,Buno Bedele
6678,2010-01-01,1.0,Ethiopia,Amhara,Central Gondar
4877,2010-01-01,2.0,Ethiopia,Tigray,Eastern
233,2010-01-01,3.0,Ethiopia,Gambela,Etang Special woreda
4888,2010-01-01,2.0,Ethiopia,Harari,Harari
4897,2010-01-01,2.0,Ethiopia,Amhara,North Gondar
4872,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
6716,2010-01-01,1.0,Ethiopia,Amhara,West Gondar
6672,2010-01-01,1.0,Ethiopia,Amhara,Awi
6694,2010-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
6700,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
1357,2011-04-01,3.0,Ethiopia,Somali,Afder
5042,2011-04-01,2.0,Ethiopia,Gambela,Agnewak
1359,2011-04-01,3.0,Ethiopia,SNNP,Alle
1360,2011-04-01,3.0,Ethiopia,SNNP,Amaro
5045,2011-04-01,2.0,Ethiopia,Oromia,Arsi
5046,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
1362,2011-04-01,3.0,Ethiopia,Oromia,Bale
6984,2011-04-01,1.0,Ethiopia,SNNP,Basketo
6985,2011-04-01,1.0,Ethiopia,SNNP,Bench Maji
1364,2011-04-01,3.0,Ethiopia,Oromia,Borena
1365,2011-04-01,3.0,Ethiopia,SNNP,Burji
5050,2011-04-01,2.0,Ethiopia,Tigray,Central
1368,2011-04-01,3.0,Ethiopia,Somali,Daawa
5052,2011-04-01,2.0,Ethiopia,SNNP,Dawuro
1370,2011-04-01,3.0,Ethiopia,SNNP,Derashe
5054,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
267,2011-04-01,4.0,Ethiopia,Somali,Doolo
6989,2011-04-01,1.0,Ethiopia,Amhara,East Gojam
1372,2011-04-01,3.0,Ethiopia,Oromia,East Hararge
5059,2011-04-01,2.0,Ethiopia,Oromia,East Shewa
6991,2011-04-01,1.0,Ethiopia,Oromia,East Wellega
269,2011-04-01,4.0,Ethiopia,Somali,Erer
1376,2011-04-01,3.0,Ethiopia,Somali,Fafan
6993,2011-04-01,1.0,Ethiopia,Oromia,Finfine Special
1377,2011-04-01,3.0,Ethiopia,SNNP,Gamo
1378,2011-04-01,3.0,Ethiopia,SNNP,Gedeo
1379,2011-04-01,3.0,Ethiopia,SNNP,Gofa
1380,2011-04-01,3.0,Ethiopia,Oromia,Guji
5069,2011-04-01,2.0,Ethiopia,SNNP,Guraghe
1382,2011-04-01,3.0,Ethiopia,SNNP,Hadiya
5071,2011-04-01,2.0,Ethiopia,SNNP,Halaba Special
6999,2011-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
7000,2011-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
271,2011-04-01,4.0,Ethiopia,Somali,Jarar
7001,2011-04-01,1.0,Ethiopia,Oromia,Jimma
7002,2011-04-01,1.0,Ethiopia,SNNP,Kefa
7004,2011-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
1388,2011-04-01,3.0,Ethiopia,SNNP,Kembata Tibaro
1389,2011-04-01,3.0,Ethiopia,SNNP,Konso
7005,2011-04-01,1.0,Ethiopia,SNNP,Konta Special
272,2011-04-01,4.0,Ethiopia,Somali,Korahe
1391,2011-04-01,3.0,Ethiopia,Somali,Liban
5081,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5082,2011-04-01,2.0,Ethiopia,Gambela,Mejenger
7009,2011-04-01,1.0,Ethiopia,SNNP,Mirab Omo
274,2011-04-01,4.0,Ethiopia,Somali,Nogob
5087,2011-04-01,2.0,Ethiopia,Amhara,North Shewa
5089,2011-04-01,2.0,Ethiopia,Amhara,North Wello
5090,2011-04-01,2.0,Ethiopia,Tigray,North Western
5092,2011-04-01,2.0,Ethiopia,Amhara,Oromia
275,2011-04-01,4.0,Ethiopia,Somali,Shabelle
7016,2011-04-01,1.0,Ethiopia,SNNP,Sheka
5094,2011-04-01,2.0,Ethiopia,SNNP,Sidama
5095,2011-04-01,2.0,Ethiopia,SNNP,Siltie
1403,2011-04-01,3.0,Ethiopia,Somali,Siti
5098,2011-04-01,2.0,Ethiopia,Amhara,South Gondar
1406,2011-04-01,3.0,Ethiopia,SNNP,South Omo
5100,2011-04-01,2.0,Ethiopia,Amhara,South Wello
7022,2011-04-01,1.0,Ethiopia,Oromia,South West Shewa
5102,2011-04-01,2.0,Ethiopia,Tigray,Southern
1409,2011-04-01,3.0,Ethiopia,Amhara,Wag Hamra
5104,2011-04-01,2.0,Ethiopia,Oromia,West Arsi
5105,2011-04-01,2.0,Ethiopia,Oromia,West Guji
5106,2011-04-01,2.0,Ethiopia,Oromia,West Hararge
5107,2011-04-01,2.0,Ethiopia,Oromia,West Shewa
7028,2011-04-01,1.0,Ethiopia,Oromia,West Wellega
7029,2011-04-01,1.0,Ethiopia,Tigray,Western
1413,2011-04-01,3.0,Ethiopia,SNNP,Wolayita
7030,2011-04-01,1.0,Ethiopia,SNNP,Yem Special
1415,2011-04-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
1416,2011-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
1417,2011-04-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
1418,2011-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
1419,2011-04-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
1398,2011-04-01,3.0,Ethiopia,Gambela,Nuwer
5083,2011-04-01,2.0,Ethiopia,Tigray,Mekele Special
4856,2011-04-01,99.0,Ethiopia,Addis Ababa,Region 14
5097,2011-04-01,2.0,Ethiopia,Tigray,South Eastern
7024,2011-04-01,1.0,Ethiopia,Amhara,West Gojam
6986,2011-04-01,1.0,Ethiopia,Oromia,Buno Bedele
6987,2011-04-01,1.0,Ethiopia,Amhara,Central Gondar
5061,2011-04-01,2.0,Ethiopia,Tigray,Eastern
5062,2011-04-01,2.0,Ethiopia,Gambela,Etang Special woreda
4854,2011-04-01,99.0,Ethiopia,Harari,Harari
5086,2011-04-01,2.0,Ethiopia,Amhara,North Gondar
5055,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
7025,2011-04-01,1.0,Ethiopia,Amhara,West Gondar
6982,2011-04-01,1.0,Ethiopia,Amhara,Awi
7003,2011-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
7008,2011-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
1254,2011-01-01,3.0,Ethiopia,Somali,Afder
7216,2011-01-01,2.0,Ethiopia,Gambela,Agnewak
7217,2011-01-01,2.0,Ethiopia,SNNP,Alle
7218,2011-01-01,2.0,Ethiopia,SNNP,Amaro
7219,2011-01-01,2.0,Ethiopia,Oromia,Arsi
7087,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
1259,2011-01-01,3.0,Ethiopia,Oromia,Bale
7222,2011-01-01,2.0,Ethiopia,SNNP,Basketo
7090,2011-01-01,1.0,Ethiopia,SNNP,Bench Maji
1260,2011-01-01,3.0,Ethiopia,Oromia,Borena
7225,2011-01-01,2.0,Ethiopia,SNNP,Burji
7226,2011-01-01,2.0,Ethiopia,Tigray,Central
1262,2011-01-01,3.0,Ethiopia,Somali,Daawa
7229,2011-01-01,2.0,Ethiopia,SNNP,Dawuro
7230,2011-01-01,2.0,Ethiopia,SNNP,Derashe
7231,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
1263,2011-01-01,3.0,Ethiopia,Somali,Doolo
7094,2011-01-01,1.0,Ethiopia,Amhara,East Gojam
1264,2011-01-01,3.0,Ethiopia,Oromia,East Hararge
7236,2011-01-01,2.0,Ethiopia,Oromia,East Shewa
7096,2011-01-01,1.0,Ethiopia,Oromia,East Wellega
1265,2011-01-01,3.0,Ethiopia,Somali,Erer
7239,2011-01-01,2.0,Ethiopia,Somali,Fafan
7098,2011-01-01,1.0,Ethiopia,Oromia,Finfine Special
7241,2011-01-01,2.0,Ethiopia,SNNP,Gamo
7242,2011-01-01,2.0,Ethiopia,SNNP,Gedeo
7243,2011-01-01,2.0,Ethiopia,SNNP,Gofa
1268,2011-01-01,3.0,Ethiopia,Oromia,Guji
7245,2011-01-01,2.0,Ethiopia,SNNP,Guraghe
7246,2011-01-01,2.0,Ethiopia,SNNP,Hadiya
7247,2011-01-01,2.0,Ethiopia,SNNP,Halaba Special
7104,2011-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
7105,2011-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
1270,2011-01-01,3.0,Ethiopia,Somali,Jarar
7106,2011-01-01,1.0,Ethiopia,Oromia,Jimma
7107,2011-01-01,1.0,Ethiopia,SNNP,Kefa
7109,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
7255,2011-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
7256,2011-01-01,2.0,Ethiopia,SNNP,Konso
7110,2011-01-01,1.0,Ethiopia,SNNP,Konta Special
1272,2011-01-01,3.0,Ethiopia,Somali,Korahe
1273,2011-01-01,3.0,Ethiopia,Somali,Liban
7258,2011-01-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
7259,2011-01-01,2.0,Ethiopia,Gambela,Mejenger
7114,2011-01-01,1.0,Ethiopia,SNNP,Mirab Omo
1275,2011-01-01,3.0,Ethiopia,Somali,Nogob
7263,2011-01-01,2.0,Ethiopia,Amhara,North Shewa
7265,2011-01-01,2.0,Ethiopia,Amhara,North Wello
7266,2011-01-01,2.0,Ethiopia,Tigray,North Western
7268,2011-01-01,2.0,Ethiopia,Amhara,Oromia
1279,2011-01-01,3.0,Ethiopia,Somali,Shabelle
7121,2011-01-01,1.0,Ethiopia,SNNP,Sheka
7270,2011-01-01,2.0,Ethiopia,SNNP,Sidama
7271,2011-01-01,2.0,Ethiopia,SNNP,Siltie
7272,2011-01-01,2.0,Ethiopia,Somali,Siti
7274,2011-01-01,2.0,Ethiopia,Amhara,South Gondar
1282,2011-01-01,3.0,Ethiopia,SNNP,South Omo
7276,2011-01-01,2.0,Ethiopia,Amhara,South Wello
7127,2011-01-01,1.0,Ethiopia,Oromia,South West Shewa
7278,2011-01-01,2.0,Ethiopia,Tigray,Southern
7279,2011-01-01,2.0,Ethiopia,Amhara,Wag Hamra
7280,2011-01-01,2.0,Ethiopia,Oromia,West Arsi
7281,2011-01-01,2.0,Ethiopia,Oromia,West Guji
1287,2011-01-01,3.0,Ethiopia,Oromia,West Hararge
7133,2011-01-01,1.0,Ethiopia,Oromia,West Shewa
7134,2011-01-01,1.0,Ethiopia,Oromia,West Wellega
7135,2011-01-01,1.0,Ethiopia,Tigray,Western
7286,2011-01-01,2.0,Ethiopia,SNNP,Wolayita
7136,2011-01-01,1.0,Ethiopia,SNNP,Yem Special
1288,2011-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
1289,2011-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
7290,2011-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
7291,2011-01-01,2.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
7292,2011-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
1278,2011-01-01,3.0,Ethiopia,Gambela,Nuwer
7260,2011-01-01,2.0,Ethiopia,Tigray,Mekele Special
7861,2011-01-01,99.0,Ethiopia,Addis Ababa,Region 14
7273,2011-01-01,2.0,Ethiopia,Tigray,South Eastern
7129,2011-01-01,1.0,Ethiopia,Amhara,West Gojam
7091,2011-01-01,1.0,Ethiopia,Oromia,Buno Bedele
7092,2011-01-01,1.0,Ethiopia,Amhara,Central Gondar
7237,2011-01-01,2.0,Ethiopia,Tigray,Eastern
7238,2011-01-01,2.0,Ethiopia,Gambela,Etang Special woreda
7248,2011-01-01,2.0,Ethiopia,Harari,Harari
7262,2011-01-01,2.0,Ethiopia,Amhara,North Gondar
7232,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
7130,2011-01-01,1.0,Ethiopia,Amhara,West Gondar
7088,2011-01-01,1.0,Ethiopia,Amhara,Awi
7108,2011-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
7113,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
2027,2011-07-01,3.0,Ethiopia,Somali,Afder
6284,2011-07-01,2.0,Ethiopia,Gambela,Agnewak
2029,2011-07-01,3.0,Ethiopia,SNNP,Alle
2030,2011-07-01,3.0,Ethiopia,SNNP,Amaro
2031,2011-07-01,3.0,Ethiopia,Oromia,Arsi
6287,2011-07-01,2.0,Ethiopia,Benishangul Gumz,Asosa
286,2011-07-01,4.0,Ethiopia,Oromia,Bale
5533,2011-07-01,1.0,Ethiopia,SNNP,Basketo
5534,2011-07-01,1.0,Ethiopia,SNNP,Bench Maji
287,2011-07-01,4.0,Ethiopia,Oromia,Borena
2035,2011-07-01,3.0,Ethiopia,SNNP,Burji
6291,2011-07-01,2.0,Ethiopia,Tigray,Central
288,2011-07-01,4.0,Ethiopia,Somali,Daawa
6293,2011-07-01,2.0,Ethiopia,SNNP,Dawuro
2040,2011-07-01,3.0,Ethiopia,SNNP,Derashe
6295,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
289,2011-07-01,4.0,Ethiopia,Somali,Doolo
5538,2011-07-01,1.0,Ethiopia,Amhara,East Gojam
2043,2011-07-01,3.0,Ethiopia,Oromia,East Hararge
6299,2011-07-01,2.0,Ethiopia,Oromia,East Shewa
5540,2011-07-01,1.0,Ethiopia,Oromia,East Wellega
291,2011-07-01,4.0,Ethiopia,Somali,Erer
2048,2011-07-01,3.0,Ethiopia,Somali,Fafan
5542,2011-07-01,1.0,Ethiopia,Oromia,Finfine Special
2049,2011-07-01,3.0,Ethiopia,SNNP,Gamo
2050,2011-07-01,3.0,Ethiopia,SNNP,Gedeo
2051,2011-07-01,3.0,Ethiopia,SNNP,Gofa
2052,2011-07-01,3.0,Ethiopia,Oromia,Guji
6309,2011-07-01,2.0,Ethiopia,SNNP,Guraghe
2054,2011-07-01,3.0,Ethiopia,SNNP,Hadiya
2055,2011-07-01,3.0,Ethiopia,SNNP,Halaba Special
5548,2011-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5549,2011-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
2057,2011-07-01,3.0,Ethiopia,Somali,Jarar
5550,2011-07-01,1.0,Ethiopia,Oromia,Jimma
5551,2011-07-01,1.0,Ethiopia,SNNP,Kefa
5553,2011-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
2060,2011-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro
2061,2011-07-01,3.0,Ethiopia,SNNP,Konso
5554,2011-07-01,1.0,Ethiopia,SNNP,Konta Special
295,2011-07-01,4.0,Ethiopia,Somali,Korahe
2064,2011-07-01,3.0,Ethiopia,Somali,Liban
6320,2011-07-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
6321,2011-07-01,2.0,Ethiopia,Gambela,Mejenger
5558,2011-07-01,1.0,Ethiopia,SNNP,Mirab Omo
298,2011-07-01,4.0,Ethiopia,Somali,Nogob
6326,2011-07-01,2.0,Ethiopia,Amhara,North Shewa
6328,2011-07-01,2.0,Ethiopia,Amhara,North Wello
6329,2011-07-01,2.0,Ethiopia,Tigray,North Western
6331,2011-07-01,2.0,Ethiopia,Amhara,Oromia
299,2011-07-01,4.0,Ethiopia,Somali,Shabelle
5565,2011-07-01,1.0,Ethiopia,SNNP,Sheka
2073,2011-07-01,3.0,Ethiopia,SNNP,Sidama
6334,2011-07-01,2.0,Ethiopia,SNNP,Siltie
2075,2011-07-01,3.0,Ethiopia,Somali,Siti
6337,2011-07-01,2.0,Ethiopia,Amhara,South Gondar
2077,2011-07-01,3.0,Ethiopia,SNNP,South Omo
6339,2011-07-01,2.0,Ethiopia,Amhara,South Wello
5571,2011-07-01,1.0,Ethiopia,Oromia,South West Shewa
2078,2011-07-01,3.0,Ethiopia,Tigray,Southern
2079,2011-07-01,3.0,Ethiopia,Amhara,Wag Hamra
2080,2011-07-01,3.0,Ethiopia,Oromia,West Arsi
2081,2011-07-01,3.0,Ethiopia,Oromia,West Guji
2082,2011-07-01,3.0,Ethiopia,Oromia,West Hararge
6346,2011-07-01,2.0,Ethiopia,Oromia,West Shewa
5578,2011-07-01,1.0,Ethiopia,Oromia,West Wellega
5579,2011-07-01,1.0,Ethiopia,Tigray,Western
2083,2011-07-01,3.0,Ethiopia,SNNP,Wolayita
5580,2011-07-01,1.0,Ethiopia,SNNP,Yem Special
2085,2011-07-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
2086,2011-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
2087,2011-07-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
2088,2011-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
2089,2011-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
2070,2011-07-01,3.0,Ethiopia,Gambela,Nuwer
6322,2011-07-01,2.0,Ethiopia,Tigray,Mekele Special
4936,2011-07-01,99.0,Ethiopia,Addis Ababa,Region 14
6336,2011-07-01,2.0,Ethiopia,Tigray,South Eastern
5574,2011-07-01,1.0,Ethiopia,Amhara,West Gojam
5535,2011-07-01,1.0,Ethiopia,Oromia,Buno Bedele
5536,2011-07-01,1.0,Ethiopia,Amhara,Central Gondar
6301,2011-07-01,2.0,Ethiopia,Tigray,Eastern
6302,2011-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
4934,2011-07-01,99.0,Ethiopia,Harari,Harari
6325,2011-07-01,2.0,Ethiopia,Amhara,North Gondar
6296,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5575,2011-07-01,1.0,Ethiopia,Amhara,West Gondar
5532,2011-07-01,1.0,Ethiopia,Amhara,Awi
5552,2011-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5557,2011-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
2794,2012-01-01,3.0,Ethiopia,Somali,Afder
6226,2012-01-01,1.0,Ethiopia,Gambela,Agnewak
2796,2012-01-01,3.0,Ethiopia,SNNP,Alle
2797,2012-01-01,3.0,Ethiopia,SNNP,Amaro
6227,2012-01-01,1.0,Ethiopia,Oromia,Arsi
6228,2012-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
2800,2012-01-01,3.0,Ethiopia,Oromia,Bale
6231,2012-01-01,1.0,Ethiopia,SNNP,Basketo
6232,2012-01-01,1.0,Ethiopia,SNNP,Bench Maji
2802,2012-01-01,3.0,Ethiopia,Oromia,Borena
2803,2012-01-01,3.0,Ethiopia,SNNP,Burji
3041,2012-01-01,2.0,Ethiopia,Tigray,Central
2806,2012-01-01,3.0,Ethiopia,Somali,Daawa
6235,2012-01-01,1.0,Ethiopia,SNNP,Dawuro
2807,2012-01-01,3.0,Ethiopia,SNNP,Derashe
7195,2012-01-01,99.0,Ethiopia,Dire Dawa,Dire Dawa rural
2809,2012-01-01,3.0,Ethiopia,Somali,Doolo
6236,2012-01-01,1.0,Ethiopia,Amhara,East Gojam
3049,2012-01-01,2.0,Ethiopia,Oromia,East Hararge
6237,2012-01-01,1.0,Ethiopia,Oromia,East Shewa
6238,2012-01-01,1.0,Ethiopia,Oromia,East Wellega
2812,2012-01-01,3.0,Ethiopia,Somali,Erer
2813,2012-01-01,3.0,Ethiopia,Somali,Fafan
6240,2012-01-01,1.0,Ethiopia,Oromia,Finfine Special
3056,2012-01-01,2.0,Ethiopia,SNNP,Gamo
3057,2012-01-01,2.0,Ethiopia,SNNP,Gedeo
3058,2012-01-01,2.0,Ethiopia,SNNP,Gofa
307,2012-01-01,4.0,Ethiopia,Oromia,Guji
6245,2012-01-01,1.0,Ethiopia,SNNP,Guraghe
3061,2012-01-01,2.0,Ethiopia,SNNP,Hadiya
3062,2012-01-01,2.0,Ethiopia,SNNP,Halaba Special
6247,2012-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
6248,2012-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
2818,2012-01-01,3.0,Ethiopia,Somali,Jarar
6249,2012-01-01,1.0,Ethiopia,Oromia,Jimma
6250,2012-01-01,1.0,Ethiopia,SNNP,Kefa
6252,2012-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
3067,2012-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
2821,2012-01-01,3.0,Ethiopia,SNNP,Konso
6253,2012-01-01,1.0,Ethiopia,SNNP,Konta Special
2823,2012-01-01,3.0,Ethiopia,Somali,Korahe
2824,2012-01-01,3.0,Ethiopia,Somali,Liban
6254,2012-01-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
6255,2012-01-01,1.0,Ethiopia,Gambela,Mejenger
6257,2012-01-01,1.0,Ethiopia,SNNP,Mirab Omo
2827,2012-01-01,3.0,Ethiopia,Somali,Nogob
6259,2012-01-01,1.0,Ethiopia,Amhara,North Shewa
2829,2012-01-01,3.0,Ethiopia,Amhara,North Wello
3078,2012-01-01,2.0,Ethiopia,Tigray,North Western
3080,2012-01-01,2.0,Ethiopia,Amhara,Oromia
2832,2012-01-01,3.0,Ethiopia,Somali,Shabelle
6265,2012-01-01,1.0,Ethiopia,SNNP,Sheka
3081,2012-01-01,2.0,Ethiopia,SNNP,Sidama
3082,2012-01-01,2.0,Ethiopia,SNNP,Siltie
2833,2012-01-01,3.0,Ethiopia,Somali,Siti
3085,2012-01-01,2.0,Ethiopia,Amhara,South Gondar
2836,2012-01-01,3.0,Ethiopia,SNNP,South Omo
3087,2012-01-01,2.0,Ethiopia,Amhara,South Wello
6271,2012-01-01,1.0,Ethiopia,Oromia,South West Shewa
3089,2012-01-01,2.0,Ethiopia,Tigray,Southern
2839,2012-01-01,3.0,Ethiopia,Amhara,Wag Hamra
6272,2012-01-01,1.0,Ethiopia,Oromia,West Arsi
2841,2012-01-01,3.0,Ethiopia,Oromia,West Guji
3094,2012-01-01,2.0,Ethiopia,Oromia,West Hararge
6277,2012-01-01,1.0,Ethiopia,Oromia,West Shewa
6278,2012-01-01,1.0,Ethiopia,Oromia,West Wellega
6279,2012-01-01,1.0,Ethiopia,Tigray,Western
3097,2012-01-01,2.0,Ethiopia,SNNP,Wolayita
6281,2012-01-01,1.0,Ethiopia,SNNP,Yem Special
3099,2012-01-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
2844,2012-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
3101,2012-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
3102,2012-01-01,2.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
3103,2012-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
3079,2012-01-01,2.0,Ethiopia,Gambela,Nuwer
3071,2012-01-01,2.0,Ethiopia,Tigray,Mekele Special
7202,2012-01-01,99.0,Ethiopia,Addis Ababa,Region 14
3084,2012-01-01,2.0,Ethiopia,Tigray,South Eastern
6273,2012-01-01,1.0,Ethiopia,Amhara,West Gojam
6233,2012-01-01,1.0,Ethiopia,Oromia,Buno Bedele
6234,2012-01-01,1.0,Ethiopia,Amhara,Central Gondar
3051,2012-01-01,2.0,Ethiopia,Tigray,Eastern
6239,2012-01-01,1.0,Ethiopia,Gambela,Etang Special woreda
7200,2012-01-01,99.0,Ethiopia,Harari,Harari
3074,2012-01-01,2.0,Ethiopia,Amhara,North Gondar
7196,2012-01-01,99.0,Ethiopia,Dire Dawa,Dire Dawa urban
6274,2012-01-01,1.0,Ethiopia,Amhara,West Gondar
6229,2012-01-01,1.0,Ethiopia,Amhara,Awi
6251,2012-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
6256,2012-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
2900,2012-04-01,3.0,Ethiopia,Somali,Afder
5833,2012-04-01,1.0,Ethiopia,Gambela,Agnewak
2901,2012-04-01,3.0,Ethiopia,SNNP,Alle
2902,2012-04-01,3.0,Ethiopia,SNNP,Amaro
3429,2012-04-01,2.0,Ethiopia,Oromia,Arsi
5835,2012-04-01,1.0,Ethiopia,Benishangul Gumz,Asosa
2905,2012-04-01,3.0,Ethiopia,Oromia,Bale
5838,2012-04-01,1.0,Ethiopia,SNNP,Basketo
5839,2012-04-01,1.0,Ethiopia,SNNP,Bench Maji
2907,2012-04-01,3.0,Ethiopia,Oromia,Borena
2908,2012-04-01,3.0,Ethiopia,SNNP,Burji
3435,2012-04-01,2.0,Ethiopia,Tigray,Central
2911,2012-04-01,3.0,Ethiopia,Somali,Daawa
5842,2012-04-01,1.0,Ethiopia,SNNP,Dawuro
2913,2012-04-01,3.0,Ethiopia,SNNP,Derashe
7206,2012-04-01,99.0,Ethiopia,Dire Dawa,Dire Dawa rural
2915,2012-04-01,3.0,Ethiopia,Somali,Doolo
5843,2012-04-01,1.0,Ethiopia,Amhara,East Gojam
3440,2012-04-01,2.0,Ethiopia,Oromia,East Hararge
5844,2012-04-01,1.0,Ethiopia,Oromia,East Shewa
5845,2012-04-01,1.0,Ethiopia,Oromia,East Wellega
2919,2012-04-01,3.0,Ethiopia,Somali,Erer
2920,2012-04-01,3.0,Ethiopia,Somali,Fafan
5847,2012-04-01,1.0,Ethiopia,Oromia,Finfine Special
2921,2012-04-01,3.0,Ethiopia,SNNP,Gamo
3448,2012-04-01,2.0,Ethiopia,SNNP,Gedeo
2923,2012-04-01,3.0,Ethiopia,SNNP,Gofa
2924,2012-04-01,3.0,Ethiopia,Oromia,Guji
5851,2012-04-01,1.0,Ethiopia,SNNP,Guraghe
3452,2012-04-01,2.0,Ethiopia,SNNP,Hadiya
3453,2012-04-01,2.0,Ethiopia,SNNP,Halaba Special
5853,2012-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5854,2012-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
2928,2012-04-01,3.0,Ethiopia,Somali,Jarar
5855,2012-04-01,1.0,Ethiopia,Oromia,Jimma
5856,2012-04-01,1.0,Ethiopia,SNNP,Kefa
5858,2012-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
2932,2012-04-01,3.0,Ethiopia,SNNP,Kembata Tibaro
2933,2012-04-01,3.0,Ethiopia,SNNP,Konso
