,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
200,2010-01-01,3.0,Ethiopia,Oromia,West Guji
201,2010-01-01,3.0,Ethiopia,Oromia,West Hararge
5479,2010-01-01,2.0,Ethiopia,Oromia,West Wellega
203,2010-01-01,3.0,Ethiopia,Tigray,Western
204,2010-01-01,3.0,Ethiopia,SNNP,Wolayita
5482,2010-01-01,2.0,Ethiopia,SNNP,Yem Special
236,2010-01-01,4.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
237,2010-01-01,4.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
238,2010-01-01,4.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
239,2010-01-01,4.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
240,2010-01-01,4.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
216,2010-01-01,4.0,Ethiopia,Somali,Doolo
222,2010-01-01,4.0,Ethiopia,Somali,Korahe
8552,2010-01-01,99.0,Ethiopia,Oromia,Finfine Special
8556,2010-01-01,99.0,Ethiopia,Addis Ababa,Region 14
8559,2010-01-01,99.0,Ethiopia,Amhara,West Gojam
155,2010-01-01,3.0,Ethiopia,Dire Dawa,Dire Dawa urban
171,2010-01-01,3.0,Ethiopia,Oromia,Horo Gudru Wellega
177,2010-01-01,3.0,Ethiopia,Benishangul Gumz,Mao Komo Special
183,2010-01-01,3.0,Ethiopia,Oromia,North Shewa
202,2010-01-01,3.0,Ethiopia,Oromia,West Shewa
5420,2010-01-01,2.0,Ethiopia,Benishangul Gumz,Asosa
5449,2010-01-01,2.0,Ethiopia,Oromia,Kelem Wellega
5456,2010-01-01,2.0,Ethiopia,Benishangul Gumz,Metekel
5402,2010-01-01,1.0,Ethiopia,SNNP,Sheka
5410,2010-01-01,1.0,Ethiopia,Amhara,West Gondar
5421,2010-01-01,2.0,Ethiopia,Amhara,Awi
381,2010-04-01,4.0,Ethiopia,Somali,Afder
382,2010-04-01,4.0,Ethiopia,Gambela,Agnewak
320,2010-04-01,3.0,Ethiopia,SNNP,Alle
321,2010-04-01,3.0,Ethiopia,SNNP,Amaro
322,2010-04-01,3.0,Ethiopia,Oromia,Arsi
383,2010-04-01,4.0,Ethiopia,Oromia,Bale
247,2010-04-01,2.0,Ethiopia,SNNP,Basketo
324,2010-04-01,3.0,Ethiopia,SNNP,Bench Maji
325,2010-04-01,3.0,Ethiopia,Oromia,Borena
5495,2010-04-01,1.0,Ethiopia,Oromia,Buno Bedele
326,2010-04-01,3.0,Ethiopia,SNNP,Burji
384,2010-04-01,4.0,Ethiopia,Tigray,Central
385,2010-04-01,4.0,Ethiopia,Amhara,Central Gondar
253,2010-04-01,2.0,Ethiopia,Somali,Daawa
254,2010-04-01,2.0,Ethiopia,SNNP,Dawuro
329,2010-04-01,3.0,Ethiopia,SNNP,Derashe
330,2010-04-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
8560,2010-04-01,99.0,Ethiopia,Amhara,East Gojam
387,2010-04-01,4.0,Ethiopia,Oromia,East Hararge
333,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
261,2010-04-01,2.0,Ethiopia,Oromia,East Wellega
334,2010-04-01,3.0,Ethiopia,Tigray,Eastern
388,2010-04-01,4.0,Ethiopia,Somali,Erer
336,2010-04-01,3.0,Ethiopia,Gambela,Etang Special woreda
337,2010-04-01,3.0,Ethiopia,Somali,Fafan
338,2010-04-01,3.0,Ethiopia,SNNP,Gamo
267,2010-04-01,2.0,Ethiopia,SNNP,Gedeo
339,2010-04-01,3.0,Ethiopia,SNNP,Gofa
269,2010-04-01,2.0,Ethiopia,Oromia,Guji
340,2010-04-01,3.0,Ethiopia,SNNP,Guraghe
341,2010-04-01,3.0,Ethiopia,SNNP,Hadiya
342,2010-04-01,3.0,Ethiopia,SNNP,Halaba Special
389,2010-04-01,4.0,Ethiopia,Harari,Harari
344,2010-04-01,3.0,Ethiopia,Oromia,Ilu Aba Bora
345,2010-04-01,3.0,Ethiopia,Somali,Jarar
276,2010-04-01,2.0,Ethiopia,Oromia,Jimma
277,2010-04-01,2.0,Ethiopia,SNNP,Kefa
279,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Kemashi
346,2010-04-01,3.0,Ethiopia,SNNP,Kembata Tibaro
347,2010-04-01,3.0,Ethiopia,SNNP,Konso
282,2010-04-01,2.0,Ethiopia,SNNP,Konta Special
390,2010-04-01,4.0,Ethiopia,Somali,Liban
350,2010-04-01,3.0,Ethiopia,Gambela,Mejenger
8562,2010-04-01,99.0,Ethiopia,Tigray,Mekele Special
352,2010-04-01,3.0,Ethiopia,SNNP,Mirab Omo
353,2010-04-01,3.0,Ethiopia,Somali,Nogob
391,2010-04-01,4.0,Ethiopia,Amhara,North Gondar
8563,2010-04-01,99.0,Ethiopia,Amhara,North Shewa
8564,2010-04-01,99.0,Ethiopia,Amhara,North Wello
393,2010-04-01,4.0,Ethiopia,Tigray,North Western
394,2010-04-01,4.0,Ethiopia,Gambela,Nuwer
359,2010-04-01,3.0,Ethiopia,Amhara,Oromia
395,2010-04-01,4.0,Ethiopia,Somali,Shabelle
361,2010-04-01,3.0,Ethiopia,SNNP,Sidama
362,2010-04-01,3.0,Ethiopia,SNNP,Siltie
396,2010-04-01,4.0,Ethiopia,Somali,Siti
8566,2010-04-01,99.0,Ethiopia,Tigray,South Eastern
398,2010-04-01,4.0,Ethiopia,Amhara,South Gondar
366,2010-04-01,3.0,Ethiopia,SNNP,South Omo
8567,2010-04-01,99.0,Ethiopia,Amhara,South Wello
368,2010-04-01,3.0,Ethiopia,Oromia,South West Shewa
399,2010-04-01,4.0,Ethiopia,Tigray,Southern
