,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
125,2009-10-01,3,Ethiopia,Somali,Jarar
165,2009-10-01,1,Ethiopia,Oromia,Jimma
166,2009-10-01,1,Ethiopia,SNNP,Kefa
168,2009-10-01,1,Ethiopia,Benishangul Gumz,Kemashi
340,2009-10-01,2,Ethiopia,SNNP,Kembata Tibaro
126,2009-10-01,3,Ethiopia,SNNP,Konso
169,2009-10-01,1,Ethiopia,SNNP,Konta Special
128,2009-10-01,3,Ethiopia,Somali,Liban
172,2009-10-01,1,Ethiopia,Gambela,Mejenger
345,2009-10-01,2,Ethiopia,Tigray,Mekele Special
346,2009-10-01,2,Ethiopia,SNNP,Mirab Omo
131,2009-10-01,3,Ethiopia,Somali,Nogob
347,2009-10-01,2,Ethiopia,Amhara,North Gondar
348,2009-10-01,2,Ethiopia,Amhara,North Shewa
350,2009-10-01,2,Ethiopia,Amhara,North Wello
351,2009-10-01,2,Ethiopia,Tigray,North Western
132,2009-10-01,3,Ethiopia,Gambela,Nuwer
353,2009-10-01,2,Ethiopia,Amhara,Oromia
133,2009-10-01,3,Ethiopia,Somali,Shabelle
354,2009-10-01,2,Ethiopia,SNNP,Sidama
355,2009-10-01,2,Ethiopia,SNNP,Siltie
356,2009-10-01,2,Ethiopia,Somali,Siti
357,2009-10-01,2,Ethiopia,Tigray,South Eastern
358,2009-10-01,2,Ethiopia,Amhara,South Gondar
359,2009-10-01,2,Ethiopia,SNNP,South Omo
360,2009-10-01,2,Ethiopia,Amhara,South Wello
186,2009-10-01,1,Ethiopia,Oromia,South West Shewa
362,2009-10-01,2,Ethiopia,Tigray,Southern
363,2009-10-01,2,Ethiopia,Amhara,Wag Hamra
364,2009-10-01,2,Ethiopia,Oromia,West Arsi
365,2009-10-01,2,Ethiopia,Oromia,West Guji
366,2009-10-01,2,Ethiopia,Oromia,West Hararge
192,2009-10-01,1,Ethiopia,Oromia,West Wellega
193,2009-10-01,1,Ethiopia,Tigray,Western
369,2009-10-01,2,Ethiopia,SNNP,Wolayita
194,2009-10-01,1,Ethiopia,SNNP,Yem Special
371,2009-10-01,2,Ethiopia,Afar,Zone 1 (Awsi Rasu)
372,2009-10-01,2,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
373,2009-10-01,2,Ethiopia,Afar,Zone 3 (Gabi Rasu)
374,2009-10-01,2,Ethiopia,Afar,Zone 4 (Fantana Rasu)
375,2009-10-01,2,Ethiopia,Afar,Zone 5 (Hari Rasu)
117,2009-10-01,3,Ethiopia,Somali,Doolo
127,2009-10-01,3,Ethiopia,Somali,Korahe
157,2009-10-01,1,Ethiopia,Oromia,Finfine Special
381,2009-10-01,99,Ethiopia,Addis Ababa,Region 14
188,2009-10-01,1,Ethiopia,Amhara,West Gojam
144,2009-10-01,1,Ethiopia,Benishangul Gumz,Asosa
145,2009-10-01,1,Ethiopia,Amhara,Awi
163,2009-10-01,1,Ethiopia,Oromia,Horo Gudru Wellega
167,2009-10-01,1,Ethiopia,Oromia,Kelem Wellega
171,2009-10-01,1,Ethiopia,Benishangul Gumz,Mao Komo Special
173,2009-10-01,1,Ethiopia,Benishangul Gumz,Metekel
349,2009-10-01,2,Ethiopia,Oromia,North Shewa
181,2009-10-01,1,Ethiopia,SNNP,Sheka
189,2009-10-01,1,Ethiopia,Amhara,West Gondar
367,2009-10-01,2,Ethiopia,Oromia,West Shewa
319,2009-10-01,2,Ethiopia,Dire Dawa,Dire Dawa urban
