,date,ADM1_EN,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2
24,2010-01-01,Amhara,21790172,19232588,8832192.0,9944558.0,455838.0,0.0,0.0,8832192.0,8408490.0,1536068.0,455838.0,0.0,8832192.0,3015882.0,5392608.0,1991906.0,0.0,19232588.0,19232588.0,19232588.0
25,2010-01-01,Benishangul Gumz,1102849,973403,973403.0,0.0,0.0,0.0,0.0,422921.0,550482.0,0.0,0.0,0.0,422921.0,550482.0,0.0,0.0,0.0,973403.0,973403.0,973403.0
26,2010-01-01,Dire Dawa,508918,449184,0.0,449184.0,0.0,0.0,0.0,0.0,0.0,449184.0,0.0,0.0,0.0,0.0,449184.0,0.0,0.0,449184.0,449184.0,449184.0
27,2010-01-01,Gambela,462832,408506,72037.0,0.0,336469.0,0.0,0.0,72037.0,0.0,0.0,336469.0,0.0,72037.0,0.0,0.0,336469.0,0.0,408506.0,408506.0,408506.0
28,2010-01-01,Harari,260022,229502,0.0,229502.0,0.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,229502.0,229502.0,229502.0
29,2010-01-01,Oromia,37843293,33401502,11691607.0,18254004.0,3455891.0,0.0,0.0,14223804.0,7705416.0,11472282.0,0.0,0.0,16195962.0,5733258.0,5904211.0,5568071.0,0.0,33401502.0,33401502.0,33401502.0
30,2010-01-01,SNNP,20262695,17884390,1967633.0,14598146.0,1318611.0,0.0,0.0,1967633.0,13754850.0,2161907.0,0.0,0.0,1967633.0,5982231.0,8700651.0,1233875.0,0.0,17884390.0,17884390.0,17884390.0
31,2010-01-01,Somali,6216411,5486766,0.0,1665446.0,3821320.0,0.0,0.0,0.0,0.0,4090516.0,1396250.0,0.0,0.0,0.0,4918166.0,568600.0,0.0,5486766.0,5486766.0,5486766.0
32,2010-01-01,Tigray,5357192,4728399,388843.0,3675517.0,664039.0,0.0,0.0,388843.0,2010373.0,1665144.0,664039.0,0.0,388843.0,788417.0,2051672.0,1499467.0,0.0,4728399.0,4728399.0,4728399.0
33,2010-04-01,Addis Ababa,3585647,3164789,3164789.0,0.0,0.0,0.0,0.0,3164789.0,0.0,0.0,0.0,0.0,3164789.0,0.0,0.0,0.0,0.0,3164789.0,3164789.0,3164789.0
34,2010-04-01,Afar,1904414,1680884,0.0,1000716.0,680168.0,0.0,0.0,0.0,1000716.0,680168.0,0.0,0.0,0.0,1000716.0,680168.0,0.0,0.0,1680884.0,1680884.0,1680884.0
35,2010-04-01,Amhara,21790172,19232588,11062557.0,3651254.0,4062939.0,455838.0,0.0,11062557.0,3651254.0,4062939.0,455838.0,0.0,8832192.0,2038995.0,7905563.0,455838.0,0.0,19232588.0,19232588.0,19232588.0
36,2010-04-01,Benishangul Gumz,1102849,973403,556185.0,417218.0,0.0,0.0,0.0,556185.0,417218.0,0.0,0.0,0.0,556185.0,0.0,417218.0,0.0,0.0,973403.0,973403.0,973403.0
37,2010-04-01,Dire Dawa,508918,449184,0.0,449184.0,0.0,0.0,0.0,0.0,449184.0,0.0,0.0,0.0,0.0,449184.0,0.0,0.0,0.0,449184.0,449184.0,449184.0
38,2010-04-01,Gambela,462832,408506,72037.0,0.0,336469.0,0.0,0.0,72037.0,0.0,336469.0,0.0,0.0,72037.0,336469.0,0.0,0.0,0.0,408506.0,408506.0,408506.0
39,2010-04-01,Harari,260022,229502,0.0,0.0,229502.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,229502.0,229502.0,229502.0
40,2010-04-01,Oromia,37843293,33401502,19829592.0,6031681.0,7540229.0,0.0,0.0,19829592.0,6031681.0,7540229.0,0.0,0.0,19829592.0,2147422.0,11424488.0,0.0,0.0,33401502.0,33401502.0,33401502.0
41,2010-04-01,SNNP,20262695,17884390,1967633.0,14682882.0,1233875.0,0.0,0.0,1967633.0,14682882.0,1233875.0,0.0,0.0,1967633.0,14407842.0,1508915.0,0.0,0.0,17884390.0,17884390.0,17884390.0
42,2010-04-01,Somali,6216411,5486766,0.0,3664222.0,1822544.0,0.0,0.0,0.0,3664222.0,1822544.0,0.0,0.0,0.0,3664222.0,1822544.0,0.0,0.0,5486766.0,5486766.0,5486766.0
43,2010-04-01,Tigray,5357192,4728399,388843.0,788417.0,3551139.0,0.0,0.0,388843.0,788417.0,3551139.0,0.0,0.0,388843.0,1452456.0,2887100.0,0.0,0.0,4728399.0,4728399.0,4728399.0
