,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
113,2009-10-01,3.0,Ethiopia,Oromia,Borena
5515,2009-10-01,1.0,Ethiopia,Oromia,Buno Bedele
114,2009-10-01,3.0,Ethiopia,SNNP,Burji
5570,2009-10-01,2.0,Ethiopia,Tigray,Central
5516,2009-10-01,1.0,Ethiopia,Amhara,Central Gondar
115,2009-10-01,3.0,Ethiopia,Somali,Daawa
5572,2009-10-01,2.0,Ethiopia,SNNP,Dawuro
116,2009-10-01,3.0,Ethiopia,SNNP,Derashe
5574,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5518,2009-10-01,1.0,Ethiopia,Amhara,East Gojam
5577,2009-10-01,2.0,Ethiopia,Oromia,East Hararge
5578,2009-10-01,2.0,Ethiopia,Oromia,East Shewa
5520,2009-10-01,1.0,Ethiopia,Oromia,East Wellega
5580,2009-10-01,2.0,Ethiopia,Tigray,Eastern
119,2009-10-01,3.0,Ethiopia,Somali,Erer
120,2009-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
5582,2009-10-01,2.0,Ethiopia,Somali,Fafan
5584,2009-10-01,2.0,Ethiopia,SNNP,Gamo
5585,2009-10-01,2.0,Ethiopia,SNNP,Gedeo
5586,2009-10-01,2.0,Ethiopia,SNNP,Gofa
123,2009-10-01,3.0,Ethiopia,Oromia,Guji
5588,2009-10-01,2.0,Ethiopia,SNNP,Guraghe
5589,2009-10-01,2.0,Ethiopia,SNNP,Hadiya
5590,2009-10-01,2.0,Ethiopia,SNNP,Halaba Special
5591,2009-10-01,2.0,Ethiopia,Harari,Harari
5529,2009-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
125,2009-10-01,3.0,Ethiopia,Somali,Jarar
5530,2009-10-01,1.0,Ethiopia,Oromia,Jimma
5531,2009-10-01,1.0,Ethiopia,SNNP,Kefa
5533,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5596,2009-10-01,2.0,Ethiopia,SNNP,Kembata Tibaro
126,2009-10-01,3.0,Ethiopia,SNNP,Konso
5534,2009-10-01,1.0,Ethiopia,SNNP,Konta Special
128,2009-10-01,3.0,Ethiopia,Somali,Liban
5537,2009-10-01,1.0,Ethiopia,Gambela,Mejenger
5601,2009-10-01,2.0,Ethiopia,Tigray,Mekele Special
5602,2009-10-01,2.0,Ethiopia,SNNP,Mirab Omo
131,2009-10-01,3.0,Ethiopia,Somali,Nogob
5603,2009-10-01,2.0,Ethiopia,Amhara,North Gondar
5604,2009-10-01,2.0,Ethiopia,Amhara,North Shewa
5606,2009-10-01,2.0,Ethiopia,Amhara,North Wello
5607,2009-10-01,2.0,Ethiopia,Tigray,North Western
132,2009-10-01,3.0,Ethiopia,Gambela,Nuwer
5609,2009-10-01,2.0,Ethiopia,Amhara,Oromia
133,2009-10-01,3.0,Ethiopia,Somali,Shabelle
5610,2009-10-01,2.0,Ethiopia,SNNP,Sidama
5611,2009-10-01,2.0,Ethiopia,SNNP,Siltie
5612,2009-10-01,2.0,Ethiopia,Somali,Siti
5613,2009-10-01,2.0,Ethiopia,Tigray,South Eastern
5614,2009-10-01,2.0,Ethiopia,Amhara,South Gondar
5615,2009-10-01,2.0,Ethiopia,SNNP,South Omo
5616,2009-10-01,2.0,Ethiopia,Amhara,South Wello
5551,2009-10-01,1.0,Ethiopia,Oromia,South West Shewa
5618,2009-10-01,2.0,Ethiopia,Tigray,Southern
5619,2009-10-01,2.0,Ethiopia,Amhara,Wag Hamra
5620,2009-10-01,2.0,Ethiopia,Oromia,West Arsi
5621,2009-10-01,2.0,Ethiopia,Oromia,West Guji
