,date,ML2,ADM0_EN,ADM1_EN,ADM2_EN
4964,2009-07-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
4896,2009-07-01,2.0,Ethiopia,Tigray,Central
4842,2009-07-01,1.0,Ethiopia,Amhara,Central Gondar
4899,2009-07-01,2.0,Ethiopia,SNNP,Dawuro
4902,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
4846,2009-07-01,1.0,Ethiopia,Oromia,East Wellega
4916,2009-07-01,2.0,Ethiopia,SNNP,Guraghe
4917,2009-07-01,2.0,Ethiopia,SNNP,Hadiya
4918,2009-07-01,2.0,Ethiopia,SNNP,Halaba Special
4919,2009-07-01,2.0,Ethiopia,Harari,Harari
4854,2009-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
4856,2009-07-01,1.0,Ethiopia,Oromia,Jimma
4926,2009-07-01,2.0,Ethiopia,SNNP,Kembata Tibaro
4861,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
4935,2009-07-01,2.0,Ethiopia,Amhara,North Gondar
4937,2009-07-01,2.0,Ethiopia,Oromia,North Shewa
4939,2009-07-01,2.0,Ethiopia,Tigray,North Western
4943,2009-07-01,2.0,Ethiopia,SNNP,Siltie
4875,2009-07-01,1.0,Ethiopia,Oromia,South West Shewa
4955,2009-07-01,2.0,Ethiopia,Oromia,West Shewa
4882,2009-07-01,1.0,Ethiopia,Tigray,Western
4958,2009-07-01,2.0,Ethiopia,SNNP,Wolayita
4858,2009-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
4863,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
4878,2009-07-01,1.0,Ethiopia,Amhara,West Gondar
4883,2009-07-01,1.0,Ethiopia,SNNP,Yem Special
4835,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Asosa
4859,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
4870,2009-07-01,1.0,Ethiopia,SNNP,Sheka
4881,2009-07-01,1.0,Ethiopia,Oromia,West Wellega
4836,2009-07-01,1.0,Ethiopia,Amhara,Awi
4841,2009-07-01,1.0,Ethiopia,Oromia,Buno Bedele
72,2009-10-01,3.0,Ethiopia,Somali,Afder
73,2009-10-01,3.0,Ethiopia,Gambela,Agnewak
74,2009-10-01,3.0,Ethiopia,SNNP,Alle
75,2009-10-01,3.0,Ethiopia,SNNP,Amaro
5024,2009-10-01,2.0,Ethiopia,Oromia,Arsi
76,2009-10-01,3.0,Ethiopia,Oromia,Bale
4970,2009-10-01,1.0,Ethiopia,SNNP,Basketo
78,2009-10-01,3.0,Ethiopia,Oromia,Borena
79,2009-10-01,3.0,Ethiopia,SNNP,Burji
80,2009-10-01,3.0,Ethiopia,Somali,Daawa
81,2009-10-01,3.0,Ethiopia,SNNP,Derashe
5038,2009-10-01,2.0,Ethiopia,Oromia,East Hararge
5041,2009-10-01,2.0,Ethiopia,Tigray,Eastern
87,2009-10-01,3.0,Ethiopia,Somali,Erer
5046,2009-10-01,2.0,Ethiopia,SNNP,Gamo
5047,2009-10-01,2.0,Ethiopia,SNNP,Gedeo
5048,2009-10-01,2.0,Ethiopia,SNNP,Gofa
91,2009-10-01,3.0,Ethiopia,Oromia,Guji
4991,2009-10-01,1.0,Ethiopia,SNNP,Kefa
94,2009-10-01,3.0,Ethiopia,SNNP,Konso
4994,2009-10-01,1.0,Ethiopia,SNNP,Konta Special
96,2009-10-01,3.0,Ethiopia,Somali,Liban
5064,2009-10-01,2.0,Ethiopia,SNNP,Mirab Omo
99,2009-10-01,3.0,Ethiopia,Somali,Nogob
5068,2009-10-01,2.0,Ethiopia,Amhara,North Wello
102,2009-10-01,3.0,Ethiopia,Gambela,Nuwer
5071,2009-10-01,2.0,Ethiopia,Amhara,Oromia
104,2009-10-01,3.0,Ethiopia,Somali,Shabelle
5072,2009-10-01,2.0,Ethiopia,SNNP,Sidama
5075,2009-10-01,2.0,Ethiopia,Tigray,South Eastern
5076,2009-10-01,2.0,Ethiopia,Amhara,South Gondar
5077,2009-10-01,2.0,Ethiopia,SNNP,South Omo
5078,2009-10-01,2.0,Ethiopia,Amhara,South Wello
5080,2009-10-01,2.0,Ethiopia,Tigray,Southern
5081,2009-10-01,2.0,Ethiopia,Amhara,Wag Hamra
5082,2009-10-01,2.0,Ethiopia,Oromia,West Arsi
5083,2009-10-01,2.0,Ethiopia,Oromia,West Guji
5084,2009-10-01,2.0,Ethiopia,Oromia,West Hararge
112,2009-10-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
113,2009-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
115,2009-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
83,2009-10-01,3.0,Ethiopia,Somali,Doolo
89,2009-10-01,3.0,Ethiopia,Somali,Fafan
93,2009-10-01,3.0,Ethiopia,Somali,Jarar
95,2009-10-01,3.0,Ethiopia,Somali,Korahe
4977,2009-10-01,1.0,Ethiopia,Amhara,East Gojam
88,2009-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
4982,2009-10-01,1.0,Ethiopia,Oromia,Finfine Special
5063,2009-10-01,2.0,Ethiopia,Tigray,Mekele Special
5066,2009-10-01,2.0,Ethiopia,Amhara,North Shewa
5004,2009-10-01,1.0,Ethiopia,Addis Ababa,Region 14
105,2009-10-01,3.0,Ethiopia,Somali,Siti
5012,2009-10-01,1.0,Ethiopia,Amhara,West Gojam
4971,2009-10-01,1.0,Ethiopia,SNNP,Bench Maji
5035,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5039,2009-10-01,2.0,Ethiopia,Oromia,East Shewa
4989,2009-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
4997,2009-10-01,1.0,Ethiopia,Gambela,Mejenger
114,2009-10-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
116,2009-10-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5030,2009-10-01,2.0,Ethiopia,Tigray,Central
4975,2009-10-01,1.0,Ethiopia,Amhara,Central Gondar
5033,2009-10-01,2.0,Ethiopia,SNNP,Dawuro
5036,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
4979,2009-10-01,1.0,Ethiopia,Oromia,East Wellega
5050,2009-10-01,2.0,Ethiopia,SNNP,Guraghe
5051,2009-10-01,2.0,Ethiopia,SNNP,Hadiya
5052,2009-10-01,2.0,Ethiopia,SNNP,Halaba Special
5053,2009-10-01,2.0,Ethiopia,Harari,Harari
4988,2009-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
4990,2009-10-01,1.0,Ethiopia,Oromia,Jimma
5058,2009-10-01,2.0,Ethiopia,SNNP,Kembata Tibaro
4996,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5065,2009-10-01,2.0,Ethiopia,Amhara,North Gondar
5067,2009-10-01,2.0,Ethiopia,Oromia,North Shewa
5069,2009-10-01,2.0,Ethiopia,Tigray,North Western
5073,2009-10-01,2.0,Ethiopia,SNNP,Siltie
5010,2009-10-01,1.0,Ethiopia,Oromia,South West Shewa
5085,2009-10-01,2.0,Ethiopia,Oromia,West Shewa
5017,2009-10-01,1.0,Ethiopia,Tigray,Western
5087,2009-10-01,2.0,Ethiopia,SNNP,Wolayita
4992,2009-10-01,1.0,Ethiopia,Oromia,Kelem Wellega
4998,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5013,2009-10-01,1.0,Ethiopia,Amhara,West Gondar
5018,2009-10-01,1.0,Ethiopia,SNNP,Yem Special
4967,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Asosa
4993,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5005,2009-10-01,1.0,Ethiopia,SNNP,Sheka
5016,2009-10-01,1.0,Ethiopia,Oromia,West Wellega
4968,2009-10-01,1.0,Ethiopia,Amhara,Awi
4973,2009-10-01,1.0,Ethiopia,Oromia,Buno Bedele
121,2010-01-01,3.0,Ethiopia,Somali,Afder
192,2010-01-01,4.0,Ethiopia,Gambela,Agnewak
193,2010-01-01,4.0,Ethiopia,SNNP,Alle
194,2010-01-01,4.0,Ethiopia,SNNP,Amaro
5149,2010-01-01,2.0,Ethiopia,Oromia,Arsi
126,2010-01-01,3.0,Ethiopia,Oromia,Bale
5099,2010-01-01,1.0,Ethiopia,SNNP,Basketo
127,2010-01-01,3.0,Ethiopia,Oromia,Borena
199,2010-01-01,4.0,Ethiopia,SNNP,Burji
131,2010-01-01,3.0,Ethiopia,Somali,Daawa
203,2010-01-01,4.0,Ethiopia,SNNP,Derashe
206,2010-01-01,4.0,Ethiopia,Oromia,East Hararge
141,2010-01-01,3.0,Ethiopia,Tigray,Eastern
142,2010-01-01,3.0,Ethiopia,Somali,Erer
145,2010-01-01,3.0,Ethiopia,SNNP,Gamo
146,2010-01-01,3.0,Ethiopia,SNNP,Gedeo
5170,2010-01-01,2.0,Ethiopia,SNNP,Gofa
148,2010-01-01,3.0,Ethiopia,Oromia,Guji
5118,2010-01-01,1.0,Ethiopia,SNNP,Kefa
219,2010-01-01,4.0,Ethiopia,SNNP,Konso
5121,2010-01-01,1.0,Ethiopia,SNNP,Konta Special
159,2010-01-01,3.0,Ethiopia,Somali,Liban
5188,2010-01-01,2.0,Ethiopia,SNNP,Mirab Omo
161,2010-01-01,3.0,Ethiopia,Somali,Nogob
225,2010-01-01,4.0,Ethiopia,Amhara,North Wello
227,2010-01-01,4.0,Ethiopia,Gambela,Nuwer
168,2010-01-01,3.0,Ethiopia,Amhara,Oromia
169,2010-01-01,3.0,Ethiopia,Somali,Shabelle
170,2010-01-01,3.0,Ethiopia,SNNP,Sidama
233,2010-01-01,4.0,Ethiopia,Tigray,South Eastern
5200,2010-01-01,2.0,Ethiopia,Amhara,South Gondar
5201,2010-01-01,2.0,Ethiopia,SNNP,South Omo
176,2010-01-01,3.0,Ethiopia,Amhara,South Wello
237,2010-01-01,4.0,Ethiopia,Tigray,Southern
238,2010-01-01,4.0,Ethiopia,Amhara,Wag Hamra
5138,2010-01-01,1.0,Ethiopia,Oromia,West Arsi
5207,2010-01-01,2.0,Ethiopia,Oromia,West Guji
241,2010-01-01,4.0,Ethiopia,Oromia,West Hararge
186,2010-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
187,2010-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
189,2010-01-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
136,2010-01-01,3.0,Ethiopia,Somali,Doolo
143,2010-01-01,3.0,Ethiopia,Somali,Fafan
154,2010-01-01,3.0,Ethiopia,Somali,Jarar
158,2010-01-01,3.0,Ethiopia,Somali,Korahe
5105,2010-01-01,1.0,Ethiopia,Amhara,East Gojam
210,2010-01-01,4.0,Ethiopia,Gambela,Etang Special woreda
5109,2010-01-01,1.0,Ethiopia,Oromia,Finfine Special
222,2010-01-01,4.0,Ethiopia,Tigray,Mekele Special
163,2010-01-01,3.0,Ethiopia,Amhara,North Shewa
5131,2010-01-01,1.0,Ethiopia,Addis Ababa,Region 14
232,2010-01-01,4.0,Ethiopia,Somali,Siti
5139,2010-01-01,1.0,Ethiopia,Amhara,West Gojam
5100,2010-01-01,1.0,Ethiopia,SNNP,Bench Maji
134,2010-01-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
5106,2010-01-01,1.0,Ethiopia,Oromia,East Shewa
5116,2010-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5124,2010-01-01,1.0,Ethiopia,Gambela,Mejenger
245,2010-01-01,4.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
190,2010-01-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
129,2010-01-01,3.0,Ethiopia,Tigray,Central
5103,2010-01-01,1.0,Ethiopia,Amhara,Central Gondar
5160,2010-01-01,2.0,Ethiopia,SNNP,Dawuro
135,2010-01-01,3.0,Ethiopia,Dire Dawa,Dire Dawa urban
5107,2010-01-01,1.0,Ethiopia,Oromia,East Wellega
5172,2010-01-01,2.0,Ethiopia,SNNP,Guraghe
5173,2010-01-01,2.0,Ethiopia,SNNP,Hadiya
215,2010-01-01,4.0,Ethiopia,SNNP,Halaba Special
152,2010-01-01,3.0,Ethiopia,Harari,Harari
5115,2010-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5117,2010-01-01,1.0,Ethiopia,Oromia,Jimma
5181,2010-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
5185,2010-01-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5189,2010-01-01,2.0,Ethiopia,Amhara,North Gondar
5191,2010-01-01,2.0,Ethiopia,Oromia,North Shewa
5193,2010-01-01,2.0,Ethiopia,Tigray,North Western
171,2010-01-01,3.0,Ethiopia,SNNP,Siltie
5137,2010-01-01,1.0,Ethiopia,Oromia,South West Shewa
183,2010-01-01,3.0,Ethiopia,Oromia,West Shewa
5144,2010-01-01,1.0,Ethiopia,Tigray,Western
185,2010-01-01,3.0,Ethiopia,SNNP,Wolayita
5119,2010-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
5125,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5140,2010-01-01,1.0,Ethiopia,Amhara,West Gondar
5145,2010-01-01,1.0,Ethiopia,SNNP,Yem Special
5150,2010-01-01,2.0,Ethiopia,Benishangul Gumz,Asosa
5180,2010-01-01,2.0,Ethiopia,Benishangul Gumz,Kemashi
5132,2010-01-01,1.0,Ethiopia,SNNP,Sheka
5143,2010-01-01,1.0,Ethiopia,Oromia,West Wellega
5097,2010-01-01,1.0,Ethiopia,Amhara,Awi
5102,2010-01-01,1.0,Ethiopia,Oromia,Buno Bedele
248,2010-04-01,2.0,Ethiopia,Somali,Afder
249,2010-04-01,2.0,Ethiopia,Gambela,Agnewak
250,2010-04-01,2.0,Ethiopia,SNNP,Alle
251,2010-04-01,2.0,Ethiopia,SNNP,Amaro
5218,2010-04-01,1.0,Ethiopia,Oromia,Arsi
253,2010-04-01,2.0,Ethiopia,Oromia,Bale
5222,2010-04-01,1.0,Ethiopia,SNNP,Basketo
256,2010-04-01,2.0,Ethiopia,Oromia,Borena
257,2010-04-01,2.0,Ethiopia,SNNP,Burji
259,2010-04-01,2.0,Ethiopia,Somali,Daawa
261,2010-04-01,2.0,Ethiopia,SNNP,Derashe
330,2010-04-01,3.0,Ethiopia,Oromia,East Hararge
333,2010-04-01,3.0,Ethiopia,Tigray,Eastern
334,2010-04-01,3.0,Ethiopia,Somali,Erer
269,2010-04-01,2.0,Ethiopia,SNNP,Gamo
270,2010-04-01,2.0,Ethiopia,SNNP,Gedeo
271,2010-04-01,2.0,Ethiopia,SNNP,Gofa
5236,2010-04-01,1.0,Ethiopia,Oromia,Guji
5242,2010-04-01,1.0,Ethiopia,SNNP,Kefa
282,2010-04-01,2.0,Ethiopia,SNNP,Konso
5245,2010-04-01,1.0,Ethiopia,SNNP,Konta Special
285,2010-04-01,2.0,Ethiopia,Somali,Liban
289,2010-04-01,2.0,Ethiopia,SNNP,Mirab Omo
355,2010-04-01,3.0,Ethiopia,Somali,Nogob
292,2010-04-01,2.0,Ethiopia,Amhara,North Wello
294,2010-04-01,2.0,Ethiopia,Gambela,Nuwer
295,2010-04-01,2.0,Ethiopia,Amhara,Oromia
296,2010-04-01,2.0,Ethiopia,Somali,Shabelle
297,2010-04-01,2.0,Ethiopia,SNNP,Sidama
367,2010-04-01,3.0,Ethiopia,Tigray,South Eastern
368,2010-04-01,3.0,Ethiopia,Amhara,South Gondar
302,2010-04-01,2.0,Ethiopia,SNNP,South Omo
370,2010-04-01,3.0,Ethiopia,Amhara,South Wello
304,2010-04-01,2.0,Ethiopia,Tigray,Southern
5287,2010-04-01,4.0,Ethiopia,Amhara,Wag Hamra
5261,2010-04-01,1.0,Ethiopia,Oromia,West Arsi
5264,2010-04-01,1.0,Ethiopia,Oromia,West Guji
377,2010-04-01,3.0,Ethiopia,Oromia,West Hararge
313,2010-04-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
383,2010-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
385,2010-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
328,2010-04-01,3.0,Ethiopia,Somali,Doolo
268,2010-04-01,2.0,Ethiopia,Somali,Fafan
345,2010-04-01,3.0,Ethiopia,Somali,Jarar
349,2010-04-01,3.0,Ethiopia,Somali,Korahe
5229,2010-04-01,1.0,Ethiopia,Amhara,East Gojam
267,2010-04-01,2.0,Ethiopia,Gambela,Etang Special woreda
5233,2010-04-01,1.0,Ethiopia,Oromia,Finfine Special
353,2010-04-01,3.0,Ethiopia,Tigray,Mekele Special
357,2010-04-01,3.0,Ethiopia,Amhara,North Shewa
5254,2010-04-01,1.0,Ethiopia,Addis Ababa,Region 14
299,2010-04-01,2.0,Ethiopia,Somali,Siti
5262,2010-04-01,1.0,Ethiopia,Amhara,West Gojam
5223,2010-04-01,1.0,Ethiopia,SNNP,Bench Maji
262,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
331,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
5240,2010-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5247,2010-04-01,1.0,Ethiopia,Gambela,Mejenger
315,2010-04-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
317,2010-04-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
324,2010-04-01,3.0,Ethiopia,Tigray,Central
5227,2010-04-01,1.0,Ethiopia,Amhara,Central Gondar
260,2010-04-01,2.0,Ethiopia,SNNP,Dawuro
263,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5231,2010-04-01,1.0,Ethiopia,Oromia,East Wellega
273,2010-04-01,2.0,Ethiopia,SNNP,Guraghe
274,2010-04-01,2.0,Ethiopia,SNNP,Hadiya
341,2010-04-01,3.0,Ethiopia,SNNP,Halaba Special
342,2010-04-01,3.0,Ethiopia,Harari,Harari
5239,2010-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5241,2010-04-01,1.0,Ethiopia,Oromia,Jimma
281,2010-04-01,2.0,Ethiopia,SNNP,Kembata Tibaro
351,2010-04-01,3.0,Ethiopia,Benishangul Gumz,Mao Komo Special
356,2010-04-01,3.0,Ethiopia,Amhara,North Gondar
358,2010-04-01,3.0,Ethiopia,Oromia,North Shewa
293,2010-04-01,2.0,Ethiopia,Tigray,North Western
365,2010-04-01,3.0,Ethiopia,SNNP,Siltie
5260,2010-04-01,1.0,Ethiopia,Oromia,South West Shewa
378,2010-04-01,3.0,Ethiopia,Oromia,West Shewa
5268,2010-04-01,1.0,Ethiopia,Tigray,Western
311,2010-04-01,2.0,Ethiopia,SNNP,Wolayita
5243,2010-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
5248,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5263,2010-04-01,1.0,Ethiopia,Amhara,West Gondar
5269,2010-04-01,1.0,Ethiopia,SNNP,Yem Special
322,2010-04-01,3.0,Ethiopia,Benishangul Gumz,Asosa
5244,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5255,2010-04-01,1.0,Ethiopia,SNNP,Sheka
5267,2010-04-01,1.0,Ethiopia,Oromia,West Wellega
5220,2010-04-01,1.0,Ethiopia,Amhara,Awi
5225,2010-04-01,1.0,Ethiopia,Oromia,Buno Bedele
387,2010-07-01,3.0,Ethiopia,Somali,Afder
5350,2010-07-01,2.0,Ethiopia,Gambela,Agnewak
5351,2010-07-01,2.0,Ethiopia,SNNP,Alle
5292,2010-07-01,1.0,Ethiopia,SNNP,Amaro
5293,2010-07-01,1.0,Ethiopia,Oromia,Arsi
389,2010-07-01,3.0,Ethiopia,Oromia,Bale
5356,2010-07-01,2.0,Ethiopia,SNNP,Basketo
391,2010-07-01,3.0,Ethiopia,Oromia,Borena
5359,2010-07-01,2.0,Ethiopia,SNNP,Burji
393,2010-07-01,3.0,Ethiopia,Somali,Daawa
5364,2010-07-01,2.0,Ethiopia,SNNP,Derashe
5367,2010-07-01,2.0,Ethiopia,Oromia,East Hararge
5370,2010-07-01,2.0,Ethiopia,Tigray,Eastern
397,2010-07-01,3.0,Ethiopia,Somali,Erer
5375,2010-07-01,2.0,Ethiopia,SNNP,Gamo
5376,2010-07-01,2.0,Ethiopia,SNNP,Gedeo
5377,2010-07-01,2.0,Ethiopia,SNNP,Gofa
5313,2010-07-01,1.0,Ethiopia,Oromia,Guji
5320,2010-07-01,1.0,Ethiopia,SNNP,Kefa
5391,2010-07-01,2.0,Ethiopia,SNNP,Konso
5392,2010-07-01,2.0,Ethiopia,SNNP,Konta Special
405,2010-07-01,3.0,Ethiopia,Somali,Liban
5327,2010-07-01,1.0,Ethiopia,SNNP,Mirab Omo
408,2010-07-01,3.0,Ethiopia,Somali,Nogob
411,2010-07-01,3.0,Ethiopia,Amhara,North Wello
412,2010-07-01,3.0,Ethiopia,Gambela,Nuwer
5404,2010-07-01,2.0,Ethiopia,Amhara,Oromia
413,2010-07-01,3.0,Ethiopia,Somali,Shabelle
5407,2010-07-01,2.0,Ethiopia,SNNP,Sidama
5410,2010-07-01,2.0,Ethiopia,Tigray,South Eastern
5411,2010-07-01,2.0,Ethiopia,Amhara,South Gondar
5412,2010-07-01,2.0,Ethiopia,SNNP,South Omo
5413,2010-07-01,2.0,Ethiopia,Amhara,South Wello
420,2010-07-01,3.0,Ethiopia,Tigray,Southern
5416,2010-07-01,2.0,Ethiopia,Amhara,Wag Hamra
5417,2010-07-01,2.0,Ethiopia,Oromia,West Arsi
5418,2010-07-01,2.0,Ethiopia,Oromia,West Guji
5419,2010-07-01,2.0,Ethiopia,Oromia,West Hararge
5425,2010-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
5426,2010-07-01,2.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5428,2010-07-01,2.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
394,2010-07-01,3.0,Ethiopia,Somali,Doolo
5373,2010-07-01,2.0,Ethiopia,Somali,Fafan
402,2010-07-01,3.0,Ethiopia,Somali,Jarar
404,2010-07-01,3.0,Ethiopia,Somali,Korahe
5304,2010-07-01,1.0,Ethiopia,Amhara,East Gojam
5372,2010-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
5309,2010-07-01,1.0,Ethiopia,Oromia,Finfine Special
5396,2010-07-01,2.0,Ethiopia,Tigray,Mekele Special
5399,2010-07-01,2.0,Ethiopia,Amhara,North Shewa
5405,2010-07-01,2.0,Ethiopia,Addis Ababa,Region 14
5409,2010-07-01,2.0,Ethiopia,Somali,Siti
5342,2010-07-01,1.0,Ethiopia,Amhara,West Gojam
5298,2010-07-01,1.0,Ethiopia,SNNP,Bench Maji
5365,2010-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5368,2010-07-01,2.0,Ethiopia,Oromia,East Shewa
5318,2010-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
406,2010-07-01,3.0,Ethiopia,Gambela,Mejenger
5427,2010-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
5429,2010-07-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5360,2010-07-01,2.0,Ethiopia,Tigray,Central
5302,2010-07-01,1.0,Ethiopia,Amhara,Central Gondar
5363,2010-07-01,2.0,Ethiopia,SNNP,Dawuro
7893,2010-07-01,,Ethiopia,Dire Dawa,Dire Dawa urban
5307,2010-07-01,1.0,Ethiopia,Oromia,East Wellega
5379,2010-07-01,2.0,Ethiopia,SNNP,Guraghe
5380,2010-07-01,2.0,Ethiopia,SNNP,Hadiya
5381,2010-07-01,2.0,Ethiopia,SNNP,Halaba Special
5316,2010-07-01,1.0,Ethiopia,Harari,Harari
