,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
111,2019-10-01,3.0,Ethiopia,Somali,Shabelle
320,2019-10-01,1.0,Ethiopia,SNNP,Sidama
49,2019-10-01,2.0,Ethiopia,SNNP,Siltie
50,2019-10-01,2.0,Ethiopia,Somali,Siti
51,2019-10-01,2.0,Ethiopia,Tigray,South Eastern
52,2019-10-01,2.0,Ethiopia,Amhara,South Gondar
53,2019-10-01,2.0,Ethiopia,SNNP,South Omo
54,2019-10-01,2.0,Ethiopia,Amhara,South Wello
327,2019-10-01,1.0,Ethiopia,Oromia,South West Shewa
56,2019-10-01,2.0,Ethiopia,Tigray,Southern
120,2019-10-01,3.0,Ethiopia,Amhara,Wag Hamra
330,2019-10-01,1.0,Ethiopia,Oromia,West Arsi
332,2019-10-01,1.0,Ethiopia,Amhara,West Gondar
60,2019-10-01,2.0,Ethiopia,Oromia,West Guji
123,2019-10-01,3.0,Ethiopia,Oromia,West Hararge
335,2019-10-01,1.0,Ethiopia,Oromia,West Shewa
336,2019-10-01,1.0,Ethiopia,Oromia,West Wellega
337,2019-10-01,1.0,Ethiopia,Tigray,Western
65,2019-10-01,2.0,Ethiopia,SNNP,Wolayita
66,2019-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
128,2019-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
68,2019-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
130,2019-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
70,2019-10-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
269,2019-10-01,1.0,Ethiopia,Oromia,Buno Bedele
82,2019-10-01,3.0,Ethiopia,Somali,Daawa
84,2019-10-01,3.0,Ethiopia,Somali,Doolo
280,2019-10-01,1.0,Ethiopia,Oromia,East Wellega
89,2019-10-01,3.0,Ethiopia,Somali,Erer
299,2019-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
100,2019-10-01,3.0,Ethiopia,Somali,Korahe
101,2019-10-01,3.0,Ethiopia,Somali,Liban
305,2019-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
105,2019-10-01,3.0,Ethiopia,Somali,Nogob
315,2019-10-01,1.0,Ethiopia,Gambela,Nuwer
339,2019-10-01,1.0,Ethiopia,SNNP,Yem Special
264,2019-10-01,1.0,Ethiopia,Amhara,Awi
267,2019-10-01,1.0,Ethiopia,SNNP,Bench Maji
284,2019-10-01,1.0,Ethiopia,Oromia,Finfine Special
293,2019-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
306,2019-10-01,1.0,Ethiopia,Gambela,Mejenger
317,2019-10-01,1.0,Ethiopia,Addis Ababa,Region 14
319,2019-10-01,1.0,Ethiopia,SNNP,Sheka
331,2019-10-01,1.0,Ethiopia,Amhara,West Gojam
131,2020-08-01,2.0,Ethiopia,Somali,Afder
422,2020-08-01,2.0,Ethiopia,Gambela,Agnewak
132,2020-08-01,2.0,Ethiopia,SNNP,Alle
424,2020-08-01,2.0,Ethiopia,SNNP,Amaro
344,2020-08-01,1.0,Ethiopia,Oromia,Arsi
345,2020-08-01,1.0,Ethiopia,Benishangul Gumz,Asosa
202,2020-08-01,3.0,Ethiopia,Oromia,Bale
348,2020-08-01,1.0,Ethiopia,SNNP,Basketo
428,2020-08-01,2.0,Ethiopia,Oromia,Borena
205,2020-08-01,3.0,Ethiopia,SNNP,Burji
431,2020-08-01,2.0,Ethiopia,Tigray,Central
354,2020-08-01,1.0,Ethiopia,Amhara,Central Gondar
140,2020-08-01,2.0,Ethiopia,SNNP,Dawuro
209,2020-08-01,3.0,Ethiopia,SNNP,Derashe
436,2020-08-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
357,2020-08-01,1.0,Ethiopia,Dire Dawa,Dire Dawa urban
358,2020-08-01,1.0,Ethiopia,Amhara,East Gojam
440,2020-08-01,2.0,Ethiopia,Oromia,East Hararge
360,2020-08-01,1.0,Ethiopia,Oromia,East Shewa
214,2020-08-01,3.0,Ethiopia,Tigray,Eastern
363,2020-08-01,1.0,Ethiopia,Gambela,Etang Special woreda
149,2020-08-01,2.0,Ethiopia,Somali,Fafan
217,2020-08-01,3.0,Ethiopia,SNNP,Gamo
448,2020-08-01,2.0,Ethiopia,SNNP,Gedeo
152,2020-08-01,2.0,Ethiopia,SNNP,Gofa
220,2020-08-01,3.0,Ethiopia,Oromia,Guji
370,2020-08-01,1.0,Ethiopia,SNNP,Guraghe
155,2020-08-01,2.0,Ethiopia,SNNP,Hadiya
156,2020-08-01,2.0,Ethiopia,SNNP,Halaba Special
157,2020-08-01,2.0,Ethiopia,Harari,Harari
375,2020-08-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
158,2020-08-01,2.0,Ethiopia,Somali,Jarar
377,2020-08-01,1.0,Ethiopia,Oromia,Jimma
378,2020-08-01,1.0,Ethiopia,SNNP,Kefa
379,2020-08-01,1.0,Ethiopia,Oromia,Kelem Wellega
456,2020-08-01,2.0,Ethiopia,SNNP,Kembata Tibaro
227,2020-08-01,3.0,Ethiopia,SNNP,Konso
383,2020-08-01,1.0,Ethiopia,SNNP,Konta Special
387,2020-08-01,1.0,Ethiopia,Tigray,Mekele Special
388,2020-08-01,1.0,Ethiopia,Benishangul Gumz,Metekel
389,2020-08-01,1.0,Ethiopia,SNNP,Mirab Omo
169,2020-08-01,2.0,Ethiopia,Amhara,North Gondar
391,2020-08-01,1.0,Ethiopia,Amhara,North Shewa
392,2020-08-01,1.0,Ethiopia,Oromia,North Shewa
463,2020-08-01,2.0,Ethiopia,Amhara,North Wello
394,2020-08-01,1.0,Ethiopia,Tigray,North Western
174,2020-08-01,2.0,Ethiopia,Amhara,Oromia
239,2020-08-01,3.0,Ethiopia,Somali,Shabelle
176,2020-08-01,2.0,Ethiopia,SNNP,Sidama
177,2020-08-01,2.0,Ethiopia,SNNP,Siltie
178,2020-08-01,2.0,Ethiopia,Somali,Siti
470,2020-08-01,2.0,Ethiopia,Tigray,South Eastern
404,2020-08-01,1.0,Ethiopia,Amhara,South Gondar
245,2020-08-01,3.0,Ethiopia,SNNP,South Omo
246,2020-08-01,3.0,Ethiopia,Amhara,South Wello
407,2020-08-01,1.0,Ethiopia,Oromia,South West Shewa
474,2020-08-01,2.0,Ethiopia,Tigray,Southern
509,2020-08-01,3.0,Ethiopia,Amhara,Wag Hamra
410,2020-08-01,1.0,Ethiopia,Oromia,West Arsi
412,2020-08-01,1.0,Ethiopia,Amhara,West Gondar
477,2020-08-01,2.0,Ethiopia,Oromia,West Guji
478,2020-08-01,2.0,Ethiopia,Oromia,West Hararge
415,2020-08-01,1.0,Ethiopia,Oromia,West Shewa
416,2020-08-01,1.0,Ethiopia,Oromia,West Wellega
417,2020-08-01,1.0,Ethiopia,Tigray,Western
190,2020-08-01,2.0,Ethiopia,SNNP,Wolayita
481,2020-08-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
256,2020-08-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
483,2020-08-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
258,2020-08-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
195,2020-08-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
351,2020-08-01,1.0,Ethiopia,Oromia,Buno Bedele
208,2020-08-01,3.0,Ethiopia,Somali,Daawa
210,2020-08-01,3.0,Ethiopia,Somali,Doolo
361,2020-08-01,1.0,Ethiopia,Oromia,East Wellega
215,2020-08-01,3.0,Ethiopia,Somali,Erer
380,2020-08-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
228,2020-08-01,3.0,Ethiopia,Somali,Korahe
229,2020-08-01,3.0,Ethiopia,Somali,Liban
385,2020-08-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
233,2020-08-01,3.0,Ethiopia,Somali,Nogob
395,2020-08-01,1.0,Ethiopia,Gambela,Nuwer
419,2020-08-01,1.0,Ethiopia,SNNP,Yem Special
346,2020-08-01,1.0,Ethiopia,Amhara,Awi
349,2020-08-01,1.0,Ethiopia,SNNP,Bench Maji
365,2020-08-01,1.0,Ethiopia,Oromia,Finfine Special
374,2020-08-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
386,2020-08-01,1.0,Ethiopia,Gambela,Mejenger
397,2020-08-01,1.0,Ethiopia,Addis Ababa,Region 14
399,2020-08-01,1.0,Ethiopia,SNNP,Sheka
411,2020-08-01,1.0,Ethiopia,Amhara,West Gojam
