,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
5438,2010-07-01,1.0,Ethiopia,Amhara,West Gojam
413,2010-07-01,2.0,Ethiopia,SNNP,Basketo
5395,2010-07-01,1.0,Ethiopia,SNNP,Bench Maji
504,2010-07-01,3.0,Ethiopia,Gambela,Etang Special woreda
5415,2010-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5417,2010-07-01,1.0,Ethiopia,SNNP,Kefa
447,2010-07-01,2.0,Ethiopia,SNNP,Konta Special
521,2010-07-01,3.0,Ethiopia,Gambela,Mejenger
411,2010-07-01,2.0,Ethiopia,Benishangul Gumz,Asosa
8340,2010-07-01,,Ethiopia,Dire Dawa,Dire Dawa urban
5414,2010-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5418,2010-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5421,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5423,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
456,2010-07-01,2.0,Ethiopia,Oromia,North Shewa
5430,2010-07-01,1.0,Ethiopia,SNNP,Sheka
475,2010-07-01,2.0,Ethiopia,Oromia,West Shewa
5392,2010-07-01,1.0,Ethiopia,Amhara,Awi
5439,2010-07-01,1.0,Ethiopia,Amhara,West Gondar
555,2010-10-01,2.0,Ethiopia,Somali,Afder
557,2010-10-01,2.0,Ethiopia,SNNP,Alle
5449,2010-10-01,1.0,Ethiopia,SNNP,Amaro
559,2010-10-01,2.0,Ethiopia,Oromia,Arsi
561,2010-10-01,2.0,Ethiopia,Oromia,Bale
564,2010-10-01,2.0,Ethiopia,Oromia,Borena
5457,2010-10-01,1.0,Ethiopia,Oromia,Buno Bedele
565,2010-10-01,2.0,Ethiopia,SNNP,Burji
638,2010-10-01,3.0,Ethiopia,Tigray,Central
5459,2010-10-01,1.0,Ethiopia,Amhara,Central Gondar
567,2010-10-01,2.0,Ethiopia,Somali,Daawa
568,2010-10-01,2.0,Ethiopia,SNNP,Dawuro
569,2010-10-01,2.0,Ethiopia,SNNP,Derashe
641,2010-10-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
5461,2010-10-01,1.0,Ethiopia,Amhara,East Gojam
643,2010-10-01,3.0,Ethiopia,Oromia,East Hararge
644,2010-10-01,3.0,Ethiopia,Oromia,East Shewa
5464,2010-10-01,1.0,Ethiopia,Oromia,East Wellega
645,2010-10-01,3.0,Ethiopia,Tigray,Eastern
646,2010-10-01,3.0,Ethiopia,Somali,Erer
577,2010-10-01,2.0,Ethiopia,Somali,Fafan
650,2010-10-01,3.0,Ethiopia,SNNP,Gamo
580,2010-10-01,2.0,Ethiopia,SNNP,Gedeo
652,2010-10-01,3.0,Ethiopia,SNNP,Gofa
5470,2010-10-01,1.0,Ethiopia,Oromia,Guji
583,2010-10-01,2.0,Ethiopia,SNNP,Guraghe
584,2010-10-01,2.0,Ethiopia,SNNP,Hadiya
656,2010-10-01,3.0,Ethiopia,SNNP,Halaba Special
5473,2010-10-01,1.0,Ethiopia,Harari,Harari
588,2010-10-01,2.0,Ethiopia,Somali,Jarar
5476,2010-10-01,1.0,Ethiopia,Oromia,Jimma
5479,2010-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
592,2010-10-01,2.0,Ethiopia,SNNP,Kembata Tibaro
593,2010-10-01,2.0,Ethiopia,SNNP,Konso
596,2010-10-01,2.0,Ethiopia,Somali,Liban
664,2010-10-01,3.0,Ethiopia,Tigray,Mekele Special
5484,2010-10-01,1.0,Ethiopia,SNNP,Mirab Omo
600,2010-10-01,2.0,Ethiopia,Somali,Nogob
667,2010-10-01,3.0,Ethiopia,Amhara,North Gondar
668,2010-10-01,3.0,Ethiopia,Amhara,North Shewa
670,2010-10-01,3.0,Ethiopia,Amhara,North Wello
604,2010-10-01,2.0,Ethiopia,Tigray,North Western
672,2010-10-01,3.0,Ethiopia,Gambela,Nuwer
605,2010-10-01,2.0,Ethiopia,Amhara,Oromia
606,2010-10-01,2.0,Ethiopia,Somali,Shabelle
608,2010-10-01,2.0,Ethiopia,SNNP,Sidama
677,2010-10-01,3.0,Ethiopia,SNNP,Siltie
610,2010-10-01,2.0,Ethiopia,Somali,Siti
679,2010-10-01,3.0,Ethiopia,Tigray,South Eastern
680,2010-10-01,3.0,Ethiopia,Amhara,South Gondar
612,2010-10-01,2.0,Ethiopia,SNNP,South Omo
613,2010-10-01,2.0,Ethiopia,Amhara,South Wello
5496,2010-10-01,1.0,Ethiopia,Oromia,South West Shewa
684,2010-10-01,3.0,Ethiopia,Tigray,Southern
685,2010-10-01,3.0,Ethiopia,Amhara,Wag Hamra
5497,2010-10-01,1.0,Ethiopia,Oromia,West Arsi
618,2010-10-01,2.0,Ethiopia,Oromia,West Guji
688,2010-10-01,3.0,Ethiopia,Oromia,West Hararge
5502,2010-10-01,1.0,Ethiopia,Oromia,West Wellega
5503,2010-10-01,1.0,Ethiopia,Tigray,Western
623,2010-10-01,2.0,Ethiopia,SNNP,Wolayita
5504,2010-10-01,1.0,Ethiopia,SNNP,Yem Special
625,2010-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
692,2010-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
627,2010-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
694,2010-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
629,2010-10-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
631,2010-10-01,3.0,Ethiopia,Gambela,Agnewak
571,2010-10-01,2.0,Ethiopia,Somali,Doolo
595,2010-10-01,2.0,Ethiopia,Somali,Korahe
5466,2010-10-01,1.0,Ethiopia,Oromia,Finfine Special
674,2010-10-01,3.0,Ethiopia,Addis Ababa,Region 14
5498,2010-10-01,1.0,Ethiopia,Amhara,West Gojam
562,2010-10-01,2.0,Ethiopia,SNNP,Basketo
5455,2010-10-01,1.0,Ethiopia,SNNP,Bench Maji
647,2010-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
5475,2010-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5477,2010-10-01,1.0,Ethiopia,SNNP,Kefa
594,2010-10-01,2.0,Ethiopia,SNNP,Konta Special
663,2010-10-01,3.0,Ethiopia,Gambela,Mejenger
560,2010-10-01,2.0,Ethiopia,Benishangul Gumz,Asosa
5508,2010-10-01,,Ethiopia,Dire Dawa,Dire Dawa urban
5474,2010-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5478,2010-10-01,1.0,Ethiopia,Oromia,Kelem Wellega
5481,2010-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5483,2010-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel
602,2010-10-01,2.0,Ethiopia,Oromia,North Shewa
5490,2010-10-01,1.0,Ethiopia,SNNP,Sheka
620,2010-10-01,2.0,Ethiopia,Oromia,West Shewa
5452,2010-10-01,1.0,Ethiopia,Amhara,Awi
5499,2010-10-01,1.0,Ethiopia,Amhara,West Gondar
700,2011-01-01,3.0,Ethiopia,Somali,Afder
5581,2011-01-01,2.0,Ethiopia,SNNP,Alle
5582,2011-01-01,2.0,Ethiopia,SNNP,Amaro
5583,2011-01-01,2.0,Ethiopia,Oromia,Arsi
705,2011-01-01,3.0,Ethiopia,Oromia,Bale
706,2011-01-01,3.0,Ethiopia,Oromia,Borena
5534,2011-01-01,1.0,Ethiopia,Oromia,Buno Bedele
5589,2011-01-01,2.0,Ethiopia,SNNP,Burji
5590,2011-01-01,2.0,Ethiopia,Tigray,Central
5535,2011-01-01,1.0,Ethiopia,Amhara,Central Gondar
708,2011-01-01,3.0,Ethiopia,Somali,Daawa
5593,2011-01-01,2.0,Ethiopia,SNNP,Dawuro
5594,2011-01-01,2.0,Ethiopia,SNNP,Derashe
5595,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5537,2011-01-01,1.0,Ethiopia,Amhara,East Gojam
710,2011-01-01,3.0,Ethiopia,Oromia,East Hararge
5600,2011-01-01,2.0,Ethiopia,Oromia,East Shewa
5539,2011-01-01,1.0,Ethiopia,Oromia,East Wellega
5601,2011-01-01,2.0,Ethiopia,Tigray,Eastern
711,2011-01-01,3.0,Ethiopia,Somali,Erer
5603,2011-01-01,2.0,Ethiopia,Somali,Fafan
5605,2011-01-01,2.0,Ethiopia,SNNP,Gamo
5606,2011-01-01,2.0,Ethiopia,SNNP,Gedeo
5607,2011-01-01,2.0,Ethiopia,SNNP,Gofa
714,2011-01-01,3.0,Ethiopia,Oromia,Guji
5609,2011-01-01,2.0,Ethiopia,SNNP,Guraghe
5610,2011-01-01,2.0,Ethiopia,SNNP,Hadiya
5611,2011-01-01,2.0,Ethiopia,SNNP,Halaba Special
5612,2011-01-01,2.0,Ethiopia,Harari,Harari
716,2011-01-01,3.0,Ethiopia,Somali,Jarar
5549,2011-01-01,1.0,Ethiopia,Oromia,Jimma
5552,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5619,2011-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
5620,2011-01-01,2.0,Ethiopia,SNNP,Konso
719,2011-01-01,3.0,Ethiopia,Somali,Liban
5624,2011-01-01,2.0,Ethiopia,Tigray,Mekele Special
5557,2011-01-01,1.0,Ethiopia,SNNP,Mirab Omo
721,2011-01-01,3.0,Ethiopia,Somali,Nogob
5626,2011-01-01,2.0,Ethiopia,Amhara,North Gondar
5627,2011-01-01,2.0,Ethiopia,Amhara,North Shewa
5629,2011-01-01,2.0,Ethiopia,Amhara,North Wello
5630,2011-01-01,2.0,Ethiopia,Tigray,North Western
724,2011-01-01,3.0,Ethiopia,Gambela,Nuwer
5632,2011-01-01,2.0,Ethiopia,Amhara,Oromia
725,2011-01-01,3.0,Ethiopia,Somali,Shabelle
5634,2011-01-01,2.0,Ethiopia,SNNP,Sidama
5635,2011-01-01,2.0,Ethiopia,SNNP,Siltie
5636,2011-01-01,2.0,Ethiopia,Somali,Siti
5637,2011-01-01,2.0,Ethiopia,Tigray,South Eastern
5638,2011-01-01,2.0,Ethiopia,Amhara,South Gondar
728,2011-01-01,3.0,Ethiopia,SNNP,South Omo
5640,2011-01-01,2.0,Ethiopia,Amhara,South Wello
5570,2011-01-01,1.0,Ethiopia,Oromia,South West Shewa
5642,2011-01-01,2.0,Ethiopia,Tigray,Southern
5643,2011-01-01,2.0,Ethiopia,Amhara,Wag Hamra
5644,2011-01-01,2.0,Ethiopia,Oromia,West Arsi
5645,2011-01-01,2.0,Ethiopia,Oromia,West Guji
733,2011-01-01,3.0,Ethiopia,Oromia,West Hararge
5577,2011-01-01,1.0,Ethiopia,Oromia,West Wellega
5578,2011-01-01,1.0,Ethiopia,Tigray,Western
5650,2011-01-01,2.0,Ethiopia,SNNP,Wolayita
5579,2011-01-01,1.0,Ethiopia,SNNP,Yem Special
734,2011-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
735,2011-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5654,2011-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
5655,2011-01-01,2.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
5656,2011-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5580,2011-01-01,2.0,Ethiopia,Gambela,Agnewak
709,2011-01-01,3.0,Ethiopia,Somali,Doolo
718,2011-01-01,3.0,Ethiopia,Somali,Korahe
5541,2011-01-01,1.0,Ethiopia,Oromia,Finfine Special
5563,2011-01-01,1.0,Ethiopia,Addis Ababa,Region 14
5572,2011-01-01,1.0,Ethiopia,Amhara,West Gojam
5586,2011-01-01,2.0,Ethiopia,SNNP,Basketo
5533,2011-01-01,1.0,Ethiopia,SNNP,Bench Maji
5602,2011-01-01,2.0,Ethiopia,Gambela,Etang Special woreda
5548,2011-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5550,2011-01-01,1.0,Ethiopia,SNNP,Kefa
5553,2011-01-01,1.0,Ethiopia,SNNP,Konta Special
5623,2011-01-01,2.0,Ethiopia,Gambela,Mejenger
5530,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5596,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5547,2011-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5551,2011-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
5622,2011-01-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5556,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5628,2011-01-01,2.0,Ethiopia,Oromia,North Shewa
5564,2011-01-01,1.0,Ethiopia,SNNP,Sheka
5576,2011-01-01,1.0,Ethiopia,Oromia,West Shewa
5531,2011-01-01,1.0,Ethiopia,Amhara,Awi
5573,2011-01-01,1.0,Ethiopia,Amhara,West Gondar
742,2011-04-01,3.0,Ethiopia,Somali,Afder
744,2011-04-01,3.0,Ethiopia,SNNP,Alle
745,2011-04-01,3.0,Ethiopia,SNNP,Amaro
5711,2011-04-01,2.0,Ethiopia,Oromia,Arsi
747,2011-04-01,3.0,Ethiopia,Oromia,Bale
749,2011-04-01,3.0,Ethiopia,Oromia,Borena
5663,2011-04-01,1.0,Ethiopia,Oromia,Buno Bedele
750,2011-04-01,3.0,Ethiopia,SNNP,Burji
5716,2011-04-01,2.0,Ethiopia,Tigray,Central
5664,2011-04-01,1.0,Ethiopia,Amhara,Central Gondar
753,2011-04-01,3.0,Ethiopia,Somali,Daawa
5718,2011-04-01,2.0,Ethiopia,SNNP,Dawuro
755,2011-04-01,3.0,Ethiopia,SNNP,Derashe
5720,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5666,2011-04-01,1.0,Ethiopia,Amhara,East Gojam
757,2011-04-01,3.0,Ethiopia,Oromia,East Hararge
5725,2011-04-01,2.0,Ethiopia,Oromia,East Shewa
5668,2011-04-01,1.0,Ethiopia,Oromia,East Wellega
5727,2011-04-01,2.0,Ethiopia,Tigray,Eastern
809,2011-04-01,4.0,Ethiopia,Somali,Erer
761,2011-04-01,3.0,Ethiopia,Somali,Fafan
762,2011-04-01,3.0,Ethiopia,SNNP,Gamo
763,2011-04-01,3.0,Ethiopia,SNNP,Gedeo
764,2011-04-01,3.0,Ethiopia,SNNP,Gofa
765,2011-04-01,3.0,Ethiopia,Oromia,Guji
5735,2011-04-01,2.0,Ethiopia,SNNP,Guraghe
767,2011-04-01,3.0,Ethiopia,SNNP,Hadiya
5737,2011-04-01,2.0,Ethiopia,SNNP,Halaba Special
769,2011-04-01,3.0,Ethiopia,Harari,Harari
811,2011-04-01,4.0,Ethiopia,Somali,Jarar
5678,2011-04-01,1.0,Ethiopia,Oromia,Jimma
5681,2011-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
773,2011-04-01,3.0,Ethiopia,SNNP,Kembata Tibaro
774,2011-04-01,3.0,Ethiopia,SNNP,Konso
776,2011-04-01,3.0,Ethiopia,Somali,Liban
5749,2011-04-01,2.0,Ethiopia,Tigray,Mekele Special
5686,2011-04-01,1.0,Ethiopia,SNNP,Mirab Omo
814,2011-04-01,4.0,Ethiopia,Somali,Nogob
5752,2011-04-01,2.0,Ethiopia,Amhara,North Gondar
5753,2011-04-01,2.0,Ethiopia,Amhara,North Shewa
5755,2011-04-01,2.0,Ethiopia,Amhara,North Wello
5756,2011-04-01,2.0,Ethiopia,Tigray,North Western
783,2011-04-01,3.0,Ethiopia,Gambela,Nuwer
5758,2011-04-01,2.0,Ethiopia,Amhara,Oromia
815,2011-04-01,4.0,Ethiopia,Somali,Shabelle
5760,2011-04-01,2.0,Ethiopia,SNNP,Sidama
5761,2011-04-01,2.0,Ethiopia,SNNP,Siltie
788,2011-04-01,3.0,Ethiopia,Somali,Siti
5763,2011-04-01,2.0,Ethiopia,Tigray,South Eastern
5764,2011-04-01,2.0,Ethiopia,Amhara,South Gondar
791,2011-04-01,3.0,Ethiopia,SNNP,South Omo
5766,2011-04-01,2.0,Ethiopia,Amhara,South Wello
5699,2011-04-01,1.0,Ethiopia,Oromia,South West Shewa
5768,2011-04-01,2.0,Ethiopia,Tigray,Southern
794,2011-04-01,3.0,Ethiopia,Amhara,Wag Hamra
5770,2011-04-01,2.0,Ethiopia,Oromia,West Arsi
5771,2011-04-01,2.0,Ethiopia,Oromia,West Guji
5772,2011-04-01,2.0,Ethiopia,Oromia,West Hararge
5705,2011-04-01,1.0,Ethiopia,Oromia,West Wellega
5706,2011-04-01,1.0,Ethiopia,Tigray,Western
798,2011-04-01,3.0,Ethiopia,SNNP,Wolayita
5707,2011-04-01,1.0,Ethiopia,SNNP,Yem Special
800,2011-04-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
801,2011-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
802,2011-04-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
803,2011-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
804,2011-04-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5708,2011-04-01,2.0,Ethiopia,Gambela,Agnewak
807,2011-04-01,4.0,Ethiopia,Somali,Doolo
812,2011-04-01,4.0,Ethiopia,Somali,Korahe
5670,2011-04-01,1.0,Ethiopia,Oromia,Finfine Special
5692,2011-04-01,1.0,Ethiopia,Addis Ababa,Region 14
5701,2011-04-01,1.0,Ethiopia,Amhara,West Gojam
5661,2011-04-01,1.0,Ethiopia,SNNP,Basketo
5662,2011-04-01,1.0,Ethiopia,SNNP,Bench Maji
5728,2011-04-01,2.0,Ethiopia,Gambela,Etang Special woreda
5677,2011-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5679,2011-04-01,1.0,Ethiopia,SNNP,Kefa
5682,2011-04-01,1.0,Ethiopia,SNNP,Konta Special
5748,2011-04-01,2.0,Ethiopia,Gambela,Mejenger
5712,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
5721,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5676,2011-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5680,2011-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
5747,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5685,2011-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5754,2011-04-01,2.0,Ethiopia,Oromia,North Shewa
5693,2011-04-01,1.0,Ethiopia,SNNP,Sheka
5773,2011-04-01,2.0,Ethiopia,Oromia,West Shewa
5659,2011-04-01,1.0,Ethiopia,Amhara,Awi
5702,2011-04-01,1.0,Ethiopia,Amhara,West Gondar
816,2011-07-01,3.0,Ethiopia,Somali,Afder
818,2011-07-01,3.0,Ethiopia,SNNP,Alle
819,2011-07-01,3.0,Ethiopia,SNNP,Amaro
820,2011-07-01,3.0,Ethiopia,Oromia,Arsi
881,2011-07-01,4.0,Ethiopia,Oromia,Bale
882,2011-07-01,4.0,Ethiopia,Oromia,Borena
5798,2011-07-01,1.0,Ethiopia,Oromia,Buno Bedele
824,2011-07-01,3.0,Ethiopia,SNNP,Burji
5851,2011-07-01,2.0,Ethiopia,Tigray,Central
5799,2011-07-01,1.0,Ethiopia,Amhara,Central Gondar
883,2011-07-01,4.0,Ethiopia,Somali,Daawa
5853,2011-07-01,2.0,Ethiopia,SNNP,Dawuro
829,2011-07-01,3.0,Ethiopia,SNNP,Derashe
5855,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5801,2011-07-01,1.0,Ethiopia,Amhara,East Gojam
832,2011-07-01,3.0,Ethiopia,Oromia,East Hararge
5859,2011-07-01,2.0,Ethiopia,Oromia,East Shewa
5803,2011-07-01,1.0,Ethiopia,Oromia,East Wellega
5861,2011-07-01,2.0,Ethiopia,Tigray,Eastern
886,2011-07-01,4.0,Ethiopia,Somali,Erer
837,2011-07-01,3.0,Ethiopia,Somali,Fafan
838,2011-07-01,3.0,Ethiopia,SNNP,Gamo
839,2011-07-01,3.0,Ethiopia,SNNP,Gedeo
840,2011-07-01,3.0,Ethiopia,SNNP,Gofa
841,2011-07-01,3.0,Ethiopia,Oromia,Guji
5869,2011-07-01,2.0,Ethiopia,SNNP,Guraghe
843,2011-07-01,3.0,Ethiopia,SNNP,Hadiya
844,2011-07-01,3.0,Ethiopia,SNNP,Halaba Special
845,2011-07-01,3.0,Ethiopia,Harari,Harari
846,2011-07-01,3.0,Ethiopia,Somali,Jarar
5813,2011-07-01,1.0,Ethiopia,Oromia,Jimma
5816,2011-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
849,2011-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro
850,2011-07-01,3.0,Ethiopia,SNNP,Konso
853,2011-07-01,3.0,Ethiopia,Somali,Liban
5882,2011-07-01,2.0,Ethiopia,Tigray,Mekele Special
5821,2011-07-01,1.0,Ethiopia,SNNP,Mirab Omo
893,2011-07-01,4.0,Ethiopia,Somali,Nogob
5885,2011-07-01,2.0,Ethiopia,Amhara,North Gondar
5886,2011-07-01,2.0,Ethiopia,Amhara,North Shewa
5888,2011-07-01,2.0,Ethiopia,Amhara,North Wello
5889,2011-07-01,2.0,Ethiopia,Tigray,North Western
859,2011-07-01,3.0,Ethiopia,Gambela,Nuwer
5891,2011-07-01,2.0,Ethiopia,Amhara,Oromia
894,2011-07-01,4.0,Ethiopia,Somali,Shabelle
862,2011-07-01,3.0,Ethiopia,SNNP,Sidama
5894,2011-07-01,2.0,Ethiopia,SNNP,Siltie
864,2011-07-01,3.0,Ethiopia,Somali,Siti
5896,2011-07-01,2.0,Ethiopia,Tigray,South Eastern
5897,2011-07-01,2.0,Ethiopia,Amhara,South Gondar
866,2011-07-01,3.0,Ethiopia,SNNP,South Omo
5899,2011-07-01,2.0,Ethiopia,Amhara,South Wello
5834,2011-07-01,1.0,Ethiopia,Oromia,South West Shewa
867,2011-07-01,3.0,Ethiopia,Tigray,Southern
868,2011-07-01,3.0,Ethiopia,Amhara,Wag Hamra
869,2011-07-01,3.0,Ethiopia,Oromia,West Arsi
870,2011-07-01,3.0,Ethiopia,Oromia,West Guji
871,2011-07-01,3.0,Ethiopia,Oromia,West Hararge
5841,2011-07-01,1.0,Ethiopia,Oromia,West Wellega
5842,2011-07-01,1.0,Ethiopia,Tigray,Western
872,2011-07-01,3.0,Ethiopia,SNNP,Wolayita
5843,2011-07-01,1.0,Ethiopia,SNNP,Yem Special
874,2011-07-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
875,2011-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
876,2011-07-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
877,2011-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
878,2011-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5844,2011-07-01,2.0,Ethiopia,Gambela,Agnewak
884,2011-07-01,4.0,Ethiopia,Somali,Doolo
890,2011-07-01,4.0,Ethiopia,Somali,Korahe
5805,2011-07-01,1.0,Ethiopia,Oromia,Finfine Special
5827,2011-07-01,1.0,Ethiopia,Addis Ababa,Region 14
5837,2011-07-01,1.0,Ethiopia,Amhara,West Gojam
5796,2011-07-01,1.0,Ethiopia,SNNP,Basketo
5797,2011-07-01,1.0,Ethiopia,SNNP,Bench Maji
5862,2011-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
5812,2011-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5814,2011-07-01,1.0,Ethiopia,SNNP,Kefa
5817,2011-07-01,1.0,Ethiopia,SNNP,Konta Special
5881,2011-07-01,2.0,Ethiopia,Gambela,Mejenger
5847,2011-07-01,2.0,Ethiopia,Benishangul Gumz,Asosa
5856,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5811,2011-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5815,2011-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5880,2011-07-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5820,2011-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5887,2011-07-01,2.0,Ethiopia,Oromia,North Shewa
5828,2011-07-01,1.0,Ethiopia,SNNP,Sheka
5906,2011-07-01,2.0,Ethiopia,Oromia,West Shewa
5795,2011-07-01,1.0,Ethiopia,Amhara,Awi
5838,2011-07-01,1.0,Ethiopia,Amhara,West Gondar
899,2011-10-01,3.0,Ethiopia,Somali,Afder
901,2011-10-01,3.0,Ethiopia,SNNP,Alle
902,2011-10-01,3.0,Ethiopia,SNNP,Amaro
5927,2011-10-01,1.0,Ethiopia,Oromia,Arsi
947,2011-10-01,4.0,Ethiopia,Oromia,Bale
906,2011-10-01,3.0,Ethiopia,Oromia,Borena
5932,2011-10-01,1.0,Ethiopia,Oromia,Buno Bedele
907,2011-10-01,3.0,Ethiopia,SNNP,Burji
5991,2011-10-01,2.0,Ethiopia,Tigray,Central
5933,2011-10-01,1.0,Ethiopia,Amhara,Central Gondar
949,2011-10-01,4.0,Ethiopia,Somali,Daawa
5934,2011-10-01,1.0,Ethiopia,SNNP,Dawuro
909,2011-10-01,3.0,Ethiopia,SNNP,Derashe
5995,2011-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5935,2011-10-01,1.0,Ethiopia,Amhara,East Gojam
5997,2011-10-01,2.0,Ethiopia,Oromia,East Hararge
5936,2011-10-01,1.0,Ethiopia,Oromia,East Shewa
5937,2011-10-01,1.0,Ethiopia,Oromia,East Wellega
5999,2011-10-01,2.0,Ethiopia,Tigray,Eastern
952,2011-10-01,4.0,Ethiopia,Somali,Erer
6002,2011-10-01,2.0,Ethiopia,Somali,Fafan
6004,2011-10-01,2.0,Ethiopia,SNNP,Gamo
6005,2011-10-01,2.0,Ethiopia,SNNP,Gedeo
6006,2011-10-01,2.0,Ethiopia,SNNP,Gofa
954,2011-10-01,4.0,Ethiopia,Oromia,Guji
5944,2011-10-01,1.0,Ethiopia,SNNP,Guraghe
6009,2011-10-01,2.0,Ethiopia,SNNP,Hadiya
6010,2011-10-01,2.0,Ethiopia,SNNP,Halaba Special
6011,2011-10-01,2.0,Ethiopia,Harari,Harari
919,2011-10-01,3.0,Ethiopia,Somali,Jarar
5948,2011-10-01,1.0,Ethiopia,Oromia,Jimma
5951,2011-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
6015,2011-10-01,2.0,Ethiopia,SNNP,Kembata Tibaro
922,2011-10-01,3.0,Ethiopia,SNNP,Konso
925,2011-10-01,3.0,Ethiopia,Somali,Liban
6019,2011-10-01,2.0,Ethiopia,Tigray,Mekele Special
5956,2011-10-01,1.0,Ethiopia,SNNP,Mirab Omo
959,2011-10-01,4.0,Ethiopia,Somali,Nogob
6021,2011-10-01,2.0,Ethiopia,Amhara,North Gondar
5958,2011-10-01,1.0,Ethiopia,Amhara,North Shewa
6024,2011-10-01,2.0,Ethiopia,Amhara,North Wello
6025,2011-10-01,2.0,Ethiopia,Tigray,North Western
6026,2011-10-01,2.0,Ethiopia,Gambela,Nuwer
6027,2011-10-01,2.0,Ethiopia,Amhara,Oromia
960,2011-10-01,4.0,Ethiopia,Somali,Shabelle
6028,2011-10-01,2.0,Ethiopia,SNNP,Sidama
6029,2011-10-01,2.0,Ethiopia,SNNP,Siltie
6030,2011-10-01,2.0,Ethiopia,Somali,Siti
6031,2011-10-01,2.0,Ethiopia,Tigray,South Eastern
6032,2011-10-01,2.0,Ethiopia,Amhara,South Gondar
936,2011-10-01,3.0,Ethiopia,SNNP,South Omo
6034,2011-10-01,2.0,Ethiopia,Amhara,South Wello
