,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
76,2009-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora,1.0,1.0,Oromia,Ilu Aba Bora,953178,818203,818203.0,0.0,0.0,0.0,0.0,818203.0,818203.0,0.0,0.0,0.0,0.0,818203.0,818203.0,0.0,0.0,0.0,0.0,818203.0
77,2009-07-01,1.0,Ethiopia,SNNP,Kefa,1.0,1.0,SNNP,Kefa,1053546,904359,904359.0,0.0,0.0,0.0,0.0,904359.0,904359.0,0.0,0.0,0.0,0.0,904359.0,904359.0,0.0,0.0,0.0,0.0,904359.0
78,2009-07-01,1.0,Ethiopia,SNNP,Konta Special,1.0,1.0,SNNP,Konta Special,119904,102925,102925.0,0.0,0.0,0.0,0.0,102925.0,102925.0,0.0,0.0,0.0,0.0,102925.0,102925.0,0.0,0.0,0.0,0.0,102925.0
79,2009-07-01,1.0,Ethiopia,Gambela,Mejenger,1.0,1.0,Gambela,Mejenger,81617,70059,70059.0,0.0,0.0,0.0,0.0,70059.0,70059.0,0.0,0.0,0.0,0.0,70059.0,70059.0,0.0,0.0,0.0,0.0,70059.0
80,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Asosa,1.0,1.0,Benishangul Gumz,Asosa,402287,345321,345321.0,0.0,0.0,0.0,0.0,345321.0,345321.0,0.0,0.0,0.0,0.0,345321.0,345321.0,0.0,0.0,0.0,0.0,345321.0
81,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban,2.0,2.0,Dire Dawa,Dire Dawa urban,319985,274673,0.0,274673.0,0.0,0.0,0.0,274673.0,0.0,274673.0,0.0,0.0,0.0,274673.0,0.0,274673.0,0.0,0.0,0.0,274673.0
82,2009-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega,1.0,1.0,Oromia,Horo Gudru Wellega,791731,679618,679618.0,0.0,0.0,0.0,0.0,679618.0,679618.0,0.0,0.0,0.0,0.0,679618.0,679618.0,0.0,0.0,0.0,0.0,679618.0
83,2009-07-01,1.0,Ethiopia,Oromia,Kelem Wellega,1.0,1.0,Oromia,Kelem Wellega,1141498,979856,979856.0,0.0,0.0,0.0,0.0,979856.0,979856.0,0.0,0.0,0.0,0.0,979856.0,979856.0,0.0,0.0,0.0,0.0,979856.0
84,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special,1.0,1.0,Benishangul Gumz,Mao Komo Special,70414,60443,60443.0,0.0,0.0,0.0,0.0,60443.0,60443.0,0.0,0.0,0.0,0.0,60443.0,60443.0,0.0,0.0,0.0,0.0,60443.0
85,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel,1.0,1.0,Benishangul Gumz,Metekel,479162,411310,411310.0,0.0,0.0,0.0,0.0,411310.0,411310.0,0.0,0.0,0.0,0.0,411310.0,411310.0,0.0,0.0,0.0,0.0,411310.0
