,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
64,2009-10-01,1.0,Malawi,Central,Ntchisi
65,2009-10-01,1.0,Malawi,Southern,Phalombe
66,2009-10-01,1.0,Malawi,Northern,Rumphi
67,2009-10-01,1.0,Malawi,Central,Salima
68,2009-10-01,1.0,Malawi,Southern,Thyolo
69,2009-10-01,1.0,Malawi,Southern,Zomba
70,2009-10-01,1.0,Malawi,Southern,Zomba City
2591,2009-10-01,,Malawi,Northern,Likoma
81,2010-01-01,1.0,Malawi,Southern,Balaka
82,2010-01-01,1.0,Malawi,Southern,Blantyre
83,2010-01-01,1.0,Malawi,Southern,Blantyre City
114,2010-01-01,2.0,Malawi,Southern,Chikwawa
85,2010-01-01,1.0,Malawi,Southern,Chiradzulu
86,2010-01-01,1.0,Malawi,Northern,Chitipa
87,2010-01-01,1.0,Malawi,Central,Dedza
88,2010-01-01,1.0,Malawi,Central,Dowa
89,2010-01-01,1.0,Malawi,Northern,Karonga
90,2010-01-01,1.0,Malawi,Central,Kasungu
91,2010-01-01,1.0,Malawi,Central,Lilongwe
92,2010-01-01,1.0,Malawi,Central,Lilongwe City
93,2010-01-01,1.0,Malawi,Southern,Machinga
94,2010-01-01,1.0,Malawi,Southern,Mangochi
95,2010-01-01,1.0,Malawi,Central,Mchinji
96,2010-01-01,1.0,Malawi,Southern,Mulanje
97,2010-01-01,1.0,Malawi,Southern,Mwanza
98,2010-01-01,1.0,Malawi,Northern,Mzimba
99,2010-01-01,1.0,Malawi,Northern,Mzuzu City
100,2010-01-01,1.0,Malawi,Southern,Neno
101,2010-01-01,1.0,Malawi,Northern,Nkhata Bay
102,2010-01-01,1.0,Malawi,Central,Nkhotakota
119,2010-01-01,2.0,Malawi,Southern,Nsanje
104,2010-01-01,1.0,Malawi,Central,Ntcheu
105,2010-01-01,1.0,Malawi,Central,Ntchisi
106,2010-01-01,1.0,Malawi,Southern,Phalombe
107,2010-01-01,1.0,Malawi,Northern,Rumphi
108,2010-01-01,1.0,Malawi,Central,Salima
109,2010-01-01,1.0,Malawi,Southern,Thyolo
110,2010-01-01,1.0,Malawi,Southern,Zomba
111,2010-01-01,1.0,Malawi,Southern,Zomba City
2632,2010-01-01,,Malawi,Northern,Likoma
124,2010-04-01,1.0,Malawi,Southern,Balaka
125,2010-04-01,1.0,Malawi,Southern,Blantyre
126,2010-04-01,1.0,Malawi,Southern,Blantyre City
157,2010-04-01,2.0,Malawi,Southern,Chikwawa
128,2010-04-01,1.0,Malawi,Southern,Chiradzulu
129,2010-04-01,1.0,Malawi,Northern,Chitipa
130,2010-04-01,1.0,Malawi,Central,Dedza
131,2010-04-01,1.0,Malawi,Central,Dowa
132,2010-04-01,1.0,Malawi,Northern,Karonga
133,2010-04-01,1.0,Malawi,Central,Kasungu
134,2010-04-01,1.0,Malawi,Central,Lilongwe
135,2010-04-01,1.0,Malawi,Central,Lilongwe City
136,2010-04-01,1.0,Malawi,Southern,Machinga
137,2010-04-01,1.0,Malawi,Southern,Mangochi
138,2010-04-01,1.0,Malawi,Central,Mchinji
139,2010-04-01,1.0,Malawi,Southern,Mulanje
140,2010-04-01,1.0,Malawi,Southern,Mwanza
141,2010-04-01,1.0,Malawi,Northern,Mzimba
142,2010-04-01,1.0,Malawi,Northern,Mzuzu City
143,2010-04-01,1.0,Malawi,Southern,Neno
144,2010-04-01,1.0,Malawi,Northern,Nkhata Bay
145,2010-04-01,1.0,Malawi,Central,Nkhotakota
162,2010-04-01,2.0,Malawi,Southern,Nsanje
147,2010-04-01,1.0,Malawi,Central,Ntcheu
148,2010-04-01,1.0,Malawi,Central,Ntchisi
149,2010-04-01,1.0,Malawi,Southern,Phalombe
150,2010-04-01,1.0,Malawi,Northern,Rumphi
151,2010-04-01,1.0,Malawi,Central,Salima
152,2010-04-01,1.0,Malawi,Southern,Thyolo
153,2010-04-01,1.0,Malawi,Southern,Zomba
154,2010-04-01,1.0,Malawi,Southern,Zomba City
2633,2010-04-01,,Malawi,Northern,Likoma
198,2010-07-01,2.0,Malawi,Southern,Balaka
199,2010-07-01,2.0,Malawi,Southern,Blantyre
200,2010-07-01,2.0,Malawi,Southern,Blantyre City
1824,2010-07-01,3.0,Malawi,Southern,Chikwawa
171,2010-07-01,1.0,Malawi,Southern,Chiradzulu
172,2010-07-01,1.0,Malawi,Northern,Chitipa
173,2010-07-01,1.0,Malawi,Central,Dedza
174,2010-07-01,1.0,Malawi,Central,Dowa
175,2010-07-01,1.0,Malawi,Northern,Karonga
176,2010-07-01,1.0,Malawi,Central,Kasungu
177,2010-07-01,1.0,Malawi,Central,Lilongwe
178,2010-07-01,1.0,Malawi,Central,Lilongwe City
179,2010-07-01,1.0,Malawi,Southern,Machinga
180,2010-07-01,1.0,Malawi,Southern,Mangochi
181,2010-07-01,1.0,Malawi,Central,Mchinji
205,2010-07-01,2.0,Malawi,Southern,Mulanje
206,2010-07-01,2.0,Malawi,Southern,Mwanza
184,2010-07-01,1.0,Malawi,Northern,Mzimba
185,2010-07-01,1.0,Malawi,Northern,Mzuzu City
207,2010-07-01,2.0,Malawi,Southern,Neno
187,2010-07-01,1.0,Malawi,Northern,Nkhata Bay
188,2010-07-01,1.0,Malawi,Central,Nkhotakota
1827,2010-07-01,3.0,Malawi,Southern,Nsanje
190,2010-07-01,1.0,Malawi,Central,Ntcheu
191,2010-07-01,1.0,Malawi,Central,Ntchisi
192,2010-07-01,1.0,Malawi,Southern,Phalombe
193,2010-07-01,1.0,Malawi,Northern,Rumphi
194,2010-07-01,1.0,Malawi,Central,Salima
195,2010-07-01,1.0,Malawi,Southern,Thyolo
196,2010-07-01,1.0,Malawi,Southern,Zomba
197,2010-07-01,1.0,Malawi,Southern,Zomba City
2634,2010-07-01,,Malawi,Northern,Likoma
214,2010-10-01,1.0,Malawi,Southern,Balaka
215,2010-10-01,1.0,Malawi,Southern,Blantyre
216,2010-10-01,1.0,Malawi,Southern,Blantyre City
247,2010-10-01,2.0,Malawi,Southern,Chikwawa
218,2010-10-01,1.0,Malawi,Southern,Chiradzulu
219,2010-10-01,1.0,Malawi,Northern,Chitipa
220,2010-10-01,1.0,Malawi,Central,Dedza
221,2010-10-01,1.0,Malawi,Central,Dowa
222,2010-10-01,1.0,Malawi,Northern,Karonga
223,2010-10-01,1.0,Malawi,Central,Kasungu
224,2010-10-01,1.0,Malawi,Central,Lilongwe
225,2010-10-01,1.0,Malawi,Central,Lilongwe City
226,2010-10-01,1.0,Malawi,Southern,Machinga
227,2010-10-01,1.0,Malawi,Southern,Mangochi
228,2010-10-01,1.0,Malawi,Central,Mchinji
229,2010-10-01,1.0,Malawi,Southern,Mulanje
251,2010-10-01,2.0,Malawi,Southern,Mwanza
231,2010-10-01,1.0,Malawi,Northern,Mzimba
232,2010-10-01,1.0,Malawi,Northern,Mzuzu City
252,2010-10-01,2.0,Malawi,Southern,Neno
234,2010-10-01,1.0,Malawi,Northern,Nkhata Bay
235,2010-10-01,1.0,Malawi,Central,Nkhotakota
253,2010-10-01,2.0,Malawi,Southern,Nsanje
237,2010-10-01,1.0,Malawi,Central,Ntcheu
238,2010-10-01,1.0,Malawi,Central,Ntchisi
255,2010-10-01,2.0,Malawi,Southern,Phalombe
240,2010-10-01,1.0,Malawi,Northern,Rumphi
241,2010-10-01,1.0,Malawi,Central,Salima
242,2010-10-01,1.0,Malawi,Southern,Thyolo
243,2010-10-01,1.0,Malawi,Southern,Zomba
244,2010-10-01,1.0,Malawi,Southern,Zomba City
2635,2010-10-01,,Malawi,Northern,Likoma
259,2011-01-01,1.0,Malawi,Southern,Balaka
260,2011-01-01,1.0,Malawi,Southern,Blantyre
261,2011-01-01,1.0,Malawi,Southern,Blantyre City
292,2011-01-01,2.0,Malawi,Southern,Chikwawa
293,2011-01-01,2.0,Malawi,Southern,Chiradzulu
264,2011-01-01,1.0,Malawi,Northern,Chitipa
265,2011-01-01,1.0,Malawi,Central,Dedza
266,2011-01-01,1.0,Malawi,Central,Dowa
267,2011-01-01,1.0,Malawi,Northern,Karonga
268,2011-01-01,1.0,Malawi,Central,Kasungu
269,2011-01-01,1.0,Malawi,Central,Lilongwe
270,2011-01-01,1.0,Malawi,Central,Lilongwe City
294,2011-01-01,2.0,Malawi,Southern,Machinga
272,2011-01-01,1.0,Malawi,Southern,Mangochi
273,2011-01-01,1.0,Malawi,Central,Mchinji
274,2011-01-01,1.0,Malawi,Southern,Mulanje
297,2011-01-01,2.0,Malawi,Southern,Mwanza
275,2011-01-01,1.0,Malawi,Northern,Mzimba
276,2011-01-01,1.0,Malawi,Northern,Mzuzu City
298,2011-01-01,2.0,Malawi,Southern,Neno
278,2011-01-01,1.0,Malawi,Northern,Nkhata Bay
279,2011-01-01,1.0,Malawi,Central,Nkhotakota
299,2011-01-01,2.0,Malawi,Southern,Nsanje
281,2011-01-01,1.0,Malawi,Central,Ntcheu
282,2011-01-01,1.0,Malawi,Central,Ntchisi
301,2011-01-01,2.0,Malawi,Southern,Phalombe
284,2011-01-01,1.0,Malawi,Northern,Rumphi
285,2011-01-01,1.0,Malawi,Central,Salima
286,2011-01-01,1.0,Malawi,Southern,Thyolo
287,2011-01-01,1.0,Malawi,Southern,Zomba
288,2011-01-01,1.0,Malawi,Southern,Zomba City
2636,2011-01-01,,Malawi,Northern,Likoma
305,2011-04-01,1.0,Malawi,Southern,Balaka
306,2011-04-01,1.0,Malawi,Southern,Blantyre
307,2011-04-01,1.0,Malawi,Southern,Blantyre City
308,2011-04-01,1.0,Malawi,Southern,Chikwawa
309,2011-04-01,1.0,Malawi,Southern,Chiradzulu
310,2011-04-01,1.0,Malawi,Northern,Chitipa
311,2011-04-01,1.0,Malawi,Central,Dedza
312,2011-04-01,1.0,Malawi,Central,Dowa
2524,2011-04-01,2.0,Malawi,Northern,Karonga
314,2011-04-01,1.0,Malawi,Central,Kasungu
315,2011-04-01,1.0,Malawi,Central,Lilongwe
316,2011-04-01,1.0,Malawi,Central,Lilongwe City
317,2011-04-01,1.0,Malawi,Southern,Machinga
318,2011-04-01,1.0,Malawi,Southern,Mangochi
319,2011-04-01,1.0,Malawi,Central,Mchinji
320,2011-04-01,1.0,Malawi,Southern,Mulanje
321,2011-04-01,1.0,Malawi,Southern,Mwanza
322,2011-04-01,1.0,Malawi,Northern,Mzimba
323,2011-04-01,1.0,Malawi,Northern,Mzuzu City
324,2011-04-01,1.0,Malawi,Southern,Neno
325,2011-04-01,1.0,Malawi,Northern,Nkhata Bay
326,2011-04-01,1.0,Malawi,Central,Nkhotakota
327,2011-04-01,1.0,Malawi,Southern,Nsanje
328,2011-04-01,1.0,Malawi,Central,Ntcheu
329,2011-04-01,1.0,Malawi,Central,Ntchisi
330,2011-04-01,1.0,Malawi,Southern,Phalombe
331,2011-04-01,1.0,Malawi,Northern,Rumphi
332,2011-04-01,1.0,Malawi,Central,Salima
333,2011-04-01,1.0,Malawi,Southern,Thyolo
334,2011-04-01,1.0,Malawi,Southern,Zomba
335,2011-04-01,1.0,Malawi,Southern,Zomba City
2637,2011-04-01,,Malawi,Northern,Likoma
336,2011-07-01,1.0,Malawi,Southern,Balaka
337,2011-07-01,1.0,Malawi,Southern,Blantyre
338,2011-07-01,1.0,Malawi,Southern,Blantyre City
339,2011-07-01,1.0,Malawi,Southern,Chikwawa
340,2011-07-01,1.0,Malawi,Southern,Chiradzulu
341,2011-07-01,1.0,Malawi,Northern,Chitipa
342,2011-07-01,1.0,Malawi,Central,Dedza
343,2011-07-01,1.0,Malawi,Central,Dowa
344,2011-07-01,1.0,Malawi,Northern,Karonga
345,2011-07-01,1.0,Malawi,Central,Kasungu
347,2011-07-01,1.0,Malawi,Central,Lilongwe
348,2011-07-01,1.0,Malawi,Central,Lilongwe City
349,2011-07-01,1.0,Malawi,Southern,Machinga
350,2011-07-01,1.0,Malawi,Southern,Mangochi
351,2011-07-01,1.0,Malawi,Central,Mchinji
352,2011-07-01,1.0,Malawi,Southern,Mulanje
353,2011-07-01,1.0,Malawi,Southern,Mwanza
354,2011-07-01,1.0,Malawi,Northern,Mzimba
355,2011-07-01,1.0,Malawi,Northern,Mzuzu City
356,2011-07-01,1.0,Malawi,Southern,Neno
357,2011-07-01,1.0,Malawi,Northern,Nkhata Bay
358,2011-07-01,1.0,Malawi,Central,Nkhotakota
359,2011-07-01,1.0,Malawi,Southern,Nsanje
360,2011-07-01,1.0,Malawi,Central,Ntcheu
361,2011-07-01,1.0,Malawi,Central,Ntchisi
362,2011-07-01,1.0,Malawi,Southern,Phalombe
363,2011-07-01,1.0,Malawi,Northern,Rumphi
364,2011-07-01,1.0,Malawi,Central,Salima
365,2011-07-01,1.0,Malawi,Southern,Thyolo
366,2011-07-01,1.0,Malawi,Southern,Zomba
367,2011-07-01,1.0,Malawi,Southern,Zomba City
346,2011-07-01,1.0,Malawi,Northern,Likoma
399,2011-10-01,2.0,Malawi,Southern,Balaka
400,2011-10-01,2.0,Malawi,Southern,Blantyre
401,2011-10-01,2.0,Malawi,Southern,Blantyre City
402,2011-10-01,2.0,Malawi,Southern,Chikwawa
372,2011-10-01,1.0,Malawi,Southern,Chiradzulu
373,2011-10-01,1.0,Malawi,Northern,Chitipa
374,2011-10-01,1.0,Malawi,Central,Dedza
375,2011-10-01,1.0,Malawi,Central,Dowa
376,2011-10-01,1.0,Malawi,Northern,Karonga
377,2011-10-01,1.0,Malawi,Central,Kasungu
378,2011-10-01,1.0,Malawi,Central,Lilongwe
379,2011-10-01,1.0,Malawi,Central,Lilongwe City
380,2011-10-01,1.0,Malawi,Southern,Machinga
381,2011-10-01,1.0,Malawi,Southern,Mangochi
382,2011-10-01,1.0,Malawi,Central,Mchinji
383,2011-10-01,1.0,Malawi,Southern,Mulanje
407,2011-10-01,2.0,Malawi,Southern,Mwanza
385,2011-10-01,1.0,Malawi,Northern,Mzimba
386,2011-10-01,1.0,Malawi,Northern,Mzuzu City
387,2011-10-01,1.0,Malawi,Southern,Neno
388,2011-10-01,1.0,Malawi,Northern,Nkhata Bay
389,2011-10-01,1.0,Malawi,Central,Nkhotakota
409,2011-10-01,2.0,Malawi,Southern,Nsanje
391,2011-10-01,1.0,Malawi,Central,Ntcheu
392,2011-10-01,1.0,Malawi,Central,Ntchisi
411,2011-10-01,2.0,Malawi,Southern,Phalombe
394,2011-10-01,1.0,Malawi,Northern,Rumphi
395,2011-10-01,1.0,Malawi,Central,Salima
396,2011-10-01,1.0,Malawi,Southern,Thyolo
397,2011-10-01,1.0,Malawi,Southern,Zomba
398,2011-10-01,1.0,Malawi,Southern,Zomba City
2638,2011-10-01,,Malawi,Northern,Likoma
445,2012-01-01,2.0,Malawi,Southern,Balaka
446,2012-01-01,2.0,Malawi,Southern,Blantyre
447,2012-01-01,2.0,Malawi,Southern,Blantyre City
448,2012-01-01,2.0,Malawi,Southern,Chikwawa
449,2012-01-01,2.0,Malawi,Southern,Chiradzulu
419,2012-01-01,1.0,Malawi,Northern,Chitipa
420,2012-01-01,1.0,Malawi,Central,Dedza
421,2012-01-01,1.0,Malawi,Central,Dowa
422,2012-01-01,1.0,Malawi,Northern,Karonga
423,2012-01-01,1.0,Malawi,Central,Kasungu
424,2012-01-01,1.0,Malawi,Central,Lilongwe
425,2012-01-01,1.0,Malawi,Central,Lilongwe City
426,2012-01-01,1.0,Malawi,Southern,Machinga
427,2012-01-01,1.0,Malawi,Southern,Mangochi
428,2012-01-01,1.0,Malawi,Central,Mchinji
429,2012-01-01,1.0,Malawi,Southern,Mulanje
453,2012-01-01,2.0,Malawi,Southern,Mwanza
431,2012-01-01,1.0,Malawi,Northern,Mzimba
432,2012-01-01,1.0,Malawi,Northern,Mzuzu City
433,2012-01-01,1.0,Malawi,Southern,Neno
434,2012-01-01,1.0,Malawi,Northern,Nkhata Bay
435,2012-01-01,1.0,Malawi,Central,Nkhotakota
455,2012-01-01,2.0,Malawi,Southern,Nsanje
437,2012-01-01,1.0,Malawi,Central,Ntcheu
438,2012-01-01,1.0,Malawi,Central,Ntchisi
457,2012-01-01,2.0,Malawi,Southern,Phalombe
440,2012-01-01,1.0,Malawi,Northern,Rumphi
441,2012-01-01,1.0,Malawi,Central,Salima
442,2012-01-01,1.0,Malawi,Southern,Thyolo
443,2012-01-01,1.0,Malawi,Southern,Zomba
444,2012-01-01,1.0,Malawi,Southern,Zomba City
2639,2012-01-01,,Malawi,Northern,Likoma
461,2012-04-01,1.0,Malawi,Southern,Balaka
462,2012-04-01,1.0,Malawi,Southern,Blantyre
463,2012-04-01,1.0,Malawi,Southern,Blantyre City
464,2012-04-01,1.0,Malawi,Southern,Chikwawa
465,2012-04-01,1.0,Malawi,Southern,Chiradzulu
466,2012-04-01,1.0,Malawi,Northern,Chitipa
467,2012-04-01,1.0,Malawi,Central,Dedza
468,2012-04-01,1.0,Malawi,Central,Dowa
469,2012-04-01,1.0,Malawi,Northern,Karonga
470,2012-04-01,1.0,Malawi,Central,Kasungu
471,2012-04-01,1.0,Malawi,Central,Lilongwe
472,2012-04-01,1.0,Malawi,Central,Lilongwe City
473,2012-04-01,1.0,Malawi,Southern,Machinga
474,2012-04-01,1.0,Malawi,Southern,Mangochi
475,2012-04-01,1.0,Malawi,Central,Mchinji
476,2012-04-01,1.0,Malawi,Southern,Mulanje
477,2012-04-01,1.0,Malawi,Southern,Mwanza
478,2012-04-01,1.0,Malawi,Northern,Mzimba
479,2012-04-01,1.0,Malawi,Northern,Mzuzu City
480,2012-04-01,1.0,Malawi,Southern,Neno
481,2012-04-01,1.0,Malawi,Northern,Nkhata Bay
482,2012-04-01,1.0,Malawi,Central,Nkhotakota
483,2012-04-01,1.0,Malawi,Southern,Nsanje
484,2012-04-01,1.0,Malawi,Central,Ntcheu
485,2012-04-01,1.0,Malawi,Central,Ntchisi
2352,2012-04-01,2.0,Malawi,Southern,Phalombe
487,2012-04-01,1.0,Malawi,Northern,Rumphi
488,2012-04-01,1.0,Malawi,Central,Salima
489,2012-04-01,1.0,Malawi,Southern,Thyolo
490,2012-04-01,1.0,Malawi,Southern,Zomba
491,2012-04-01,1.0,Malawi,Southern,Zomba City
2640,2012-04-01,,Malawi,Northern,Likoma
512,2012-10-01,2.0,Malawi,Southern,Balaka
513,2012-10-01,2.0,Malawi,Southern,Blantyre
1830,2012-10-01,3.0,Malawi,Southern,Blantyre City
514,2012-10-01,2.0,Malawi,Southern,Chikwawa
1832,2012-10-01,3.0,Malawi,Southern,Chiradzulu
493,2012-10-01,1.0,Malawi,Northern,Chitipa
494,2012-10-01,1.0,Malawi,Central,Dedza
495,2012-10-01,1.0,Malawi,Central,Dowa
496,2012-10-01,1.0,Malawi,Northern,Karonga
497,2012-10-01,1.0,Malawi,Central,Kasungu
499,2012-10-01,1.0,Malawi,Central,Lilongwe
500,2012-10-01,1.0,Malawi,Central,Lilongwe City
519,2012-10-01,2.0,Malawi,Southern,Machinga
501,2012-10-01,1.0,Malawi,Southern,Mangochi
502,2012-10-01,1.0,Malawi,Central,Mchinji
521,2012-10-01,2.0,Malawi,Southern,Mulanje
522,2012-10-01,2.0,Malawi,Southern,Mwanza
503,2012-10-01,1.0,Malawi,Northern,Mzimba
504,2012-10-01,1.0,Malawi,Northern,Mzuzu City
523,2012-10-01,2.0,Malawi,Southern,Neno
506,2012-10-01,1.0,Malawi,Northern,Nkhata Bay
507,2012-10-01,1.0,Malawi,Central,Nkhotakota
525,2012-10-01,2.0,Malawi,Southern,Nsanje
526,2012-10-01,2.0,Malawi,Central,Ntcheu
509,2012-10-01,1.0,Malawi,Central,Ntchisi
528,2012-10-01,2.0,Malawi,Southern,Phalombe
510,2012-10-01,1.0,Malawi,Northern,Rumphi
529,2012-10-01,2.0,Malawi,Central,Salima
1836,2012-10-01,3.0,Malawi,Southern,Thyolo
531,2012-10-01,2.0,Malawi,Southern,Zomba
532,2012-10-01,2.0,Malawi,Southern,Zomba City
498,2012-10-01,1.0,Malawi,Northern,Likoma
561,2013-01-01,2.0,Malawi,Southern,Balaka
562,2013-01-01,2.0,Malawi,Southern,Blantyre
563,2013-01-01,2.0,Malawi,Southern,Blantyre City
1863,2013-01-01,3.0,Malawi,Southern,Chikwawa
565,2013-01-01,2.0,Malawi,Southern,Chiradzulu
535,2013-01-01,1.0,Malawi,Northern,Chitipa
536,2013-01-01,1.0,Malawi,Central,Dedza
537,2013-01-01,1.0,Malawi,Central,Dowa
538,2013-01-01,1.0,Malawi,Northern,Karonga
539,2013-01-01,1.0,Malawi,Central,Kasungu
541,2013-01-01,1.0,Malawi,Central,Lilongwe
542,2013-01-01,1.0,Malawi,Central,Lilongwe City
569,2013-01-01,2.0,Malawi,Southern,Machinga
544,2013-01-01,1.0,Malawi,Southern,Mangochi
545,2013-01-01,1.0,Malawi,Central,Mchinji
571,2013-01-01,2.0,Malawi,Southern,Mulanje
572,2013-01-01,2.0,Malawi,Southern,Mwanza
548,2013-01-01,1.0,Malawi,Northern,Mzimba
549,2013-01-01,1.0,Malawi,Northern,Mzuzu City
573,2013-01-01,2.0,Malawi,Southern,Neno
551,2013-01-01,1.0,Malawi,Northern,Nkhata Bay
552,2013-01-01,1.0,Malawi,Central,Nkhotakota
575,2013-01-01,2.0,Malawi,Southern,Nsanje
576,2013-01-01,2.0,Malawi,Central,Ntcheu
555,2013-01-01,1.0,Malawi,Central,Ntchisi
578,2013-01-01,2.0,Malawi,Southern,Phalombe
557,2013-01-01,1.0,Malawi,Northern,Rumphi
579,2013-01-01,2.0,Malawi,Central,Salima
580,2013-01-01,2.0,Malawi,Southern,Thyolo
581,2013-01-01,2.0,Malawi,Southern,Zomba
582,2013-01-01,2.0,Malawi,Southern,Zomba City
540,2013-01-01,1.0,Malawi,Northern,Likoma
583,2013-04-01,1.0,Malawi,Southern,Balaka
584,2013-04-01,1.0,Malawi,Southern,Blantyre
585,2013-04-01,1.0,Malawi,Southern,Blantyre City
586,2013-04-01,1.0,Malawi,Southern,Chikwawa
587,2013-04-01,1.0,Malawi,Southern,Chiradzulu
588,2013-04-01,1.0,Malawi,Northern,Chitipa
589,2013-04-01,1.0,Malawi,Central,Dedza
590,2013-04-01,1.0,Malawi,Central,Dowa
591,2013-04-01,1.0,Malawi,Northern,Karonga
592,2013-04-01,1.0,Malawi,Central,Kasungu
594,2013-04-01,1.0,Malawi,Central,Lilongwe
595,2013-04-01,1.0,Malawi,Central,Lilongwe City
596,2013-04-01,1.0,Malawi,Southern,Machinga
597,2013-04-01,1.0,Malawi,Southern,Mangochi
598,2013-04-01,1.0,Malawi,Central,Mchinji
599,2013-04-01,1.0,Malawi,Southern,Mulanje
600,2013-04-01,1.0,Malawi,Southern,Mwanza
601,2013-04-01,1.0,Malawi,Northern,Mzimba
602,2013-04-01,1.0,Malawi,Northern,Mzuzu City
603,2013-04-01,1.0,Malawi,Southern,Neno
604,2013-04-01,1.0,Malawi,Northern,Nkhata Bay
605,2013-04-01,1.0,Malawi,Central,Nkhotakota
606,2013-04-01,1.0,Malawi,Southern,Nsanje
607,2013-04-01,1.0,Malawi,Central,Ntcheu
608,2013-04-01,1.0,Malawi,Central,Ntchisi
609,2013-04-01,1.0,Malawi,Southern,Phalombe
610,2013-04-01,1.0,Malawi,Northern,Rumphi
611,2013-04-01,1.0,Malawi,Central,Salima
612,2013-04-01,1.0,Malawi,Southern,Thyolo
613,2013-04-01,1.0,Malawi,Southern,Zomba
614,2013-04-01,1.0,Malawi,Southern,Zomba City
593,2013-04-01,1.0,Malawi,Northern,Likoma
646,2013-07-01,2.0,Malawi,Southern,Balaka
647,2013-07-01,2.0,Malawi,Southern,Blantyre
617,2013-07-01,1.0,Malawi,Southern,Blantyre City
618,2013-07-01,1.0,Malawi,Southern,Chikwawa
619,2013-07-01,1.0,Malawi,Southern,Chiradzulu
620,2013-07-01,1.0,Malawi,Northern,Chitipa
621,2013-07-01,1.0,Malawi,Central,Dedza
622,2013-07-01,1.0,Malawi,Central,Dowa
623,2013-07-01,1.0,Malawi,Northern,Karonga
652,2013-07-01,2.0,Malawi,Central,Kasungu
625,2013-07-01,1.0,Malawi,Central,Lilongwe
626,2013-07-01,1.0,Malawi,Central,Lilongwe City
627,2013-07-01,1.0,Malawi,Southern,Machinga
628,2013-07-01,1.0,Malawi,Southern,Mangochi
629,2013-07-01,1.0,Malawi,Central,Mchinji
630,2013-07-01,1.0,Malawi,Southern,Mulanje
631,2013-07-01,1.0,Malawi,Southern,Mwanza
659,2013-07-01,2.0,Malawi,Northern,Mzimba
660,2013-07-01,2.0,Malawi,Northern,Mzuzu City
634,2013-07-01,1.0,Malawi,Southern,Neno
635,2013-07-01,1.0,Malawi,Northern,Nkhata Bay
