,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
149,2010-04-01,1.0,Malawi,Northern,Mzuzu City
171,2010-04-01,2.0,Malawi,Southern,Neno
151,2010-04-01,1.0,Malawi,Northern,Nkhata Bay
152,2010-04-01,1.0,Malawi,Central,Nkhotakota
1911,2010-04-01,3.0,Malawi,Southern,Nsanje
154,2010-04-01,1.0,Malawi,Central,Ntcheu
155,2010-04-01,1.0,Malawi,Central,Ntchisi
156,2010-04-01,1.0,Malawi,Southern,Phalombe
157,2010-04-01,1.0,Malawi,Northern,Rumphi
158,2010-04-01,1.0,Malawi,Central,Salima
159,2010-04-01,1.0,Malawi,Southern,Thyolo
160,2010-04-01,1.0,Malawi,Southern,Zomba
161,2010-04-01,1.0,Malawi,Southern,Zomba City
2831,2010-04-01,,Malawi,Northern,Likoma
226,2010-07-01,3.0,Malawi,Southern,Balaka
209,2010-07-01,2.0,Malawi,Southern,Blantyre
210,2010-07-01,2.0,Malawi,Southern,Blantyre City
228,2010-07-01,3.0,Malawi,Southern,Chikwawa
182,2010-07-01,1.0,Malawi,Southern,Chiradzulu
183,2010-07-01,1.0,Malawi,Northern,Chitipa
184,2010-07-01,1.0,Malawi,Central,Dedza
185,2010-07-01,1.0,Malawi,Central,Dowa
214,2010-07-01,2.0,Malawi,Northern,Karonga
187,2010-07-01,1.0,Malawi,Central,Kasungu
188,2010-07-01,1.0,Malawi,Central,Lilongwe
189,2010-07-01,1.0,Malawi,Central,Lilongwe City
190,2010-07-01,1.0,Malawi,Southern,Machinga
191,2010-07-01,1.0,Malawi,Southern,Mangochi
192,2010-07-01,1.0,Malawi,Central,Mchinji
217,2010-07-01,2.0,Malawi,Southern,Mulanje
218,2010-07-01,2.0,Malawi,Southern,Mwanza
195,2010-07-01,1.0,Malawi,Northern,Mzimba
196,2010-07-01,1.0,Malawi,Northern,Mzuzu City
219,2010-07-01,2.0,Malawi,Southern,Neno
198,2010-07-01,1.0,Malawi,Northern,Nkhata Bay
199,2010-07-01,1.0,Malawi,Central,Nkhotakota
235,2010-07-01,3.0,Malawi,Southern,Nsanje
200,2010-07-01,1.0,Malawi,Central,Ntcheu
201,2010-07-01,1.0,Malawi,Central,Ntchisi
202,2010-07-01,1.0,Malawi,Southern,Phalombe
203,2010-07-01,1.0,Malawi,Northern,Rumphi
204,2010-07-01,1.0,Malawi,Central,Salima
205,2010-07-01,1.0,Malawi,Southern,Thyolo
206,2010-07-01,1.0,Malawi,Southern,Zomba
207,2010-07-01,1.0,Malawi,Southern,Zomba City
2832,2010-07-01,,Malawi,Northern,Likoma
271,2010-10-01,2.0,Malawi,Southern,Balaka
272,2010-10-01,2.0,Malawi,Southern,Blantyre
273,2010-10-01,2.0,Malawi,Southern,Blantyre City
274,2010-10-01,2.0,Malawi,Southern,Chikwawa
245,2010-10-01,1.0,Malawi,Southern,Chiradzulu
246,2010-10-01,1.0,Malawi,Northern,Chitipa
247,2010-10-01,1.0,Malawi,Central,Dedza
248,2010-10-01,1.0,Malawi,Central,Dowa
249,2010-10-01,1.0,Malawi,Northern,Karonga
250,2010-10-01,1.0,Malawi,Central,Kasungu
251,2010-10-01,1.0,Malawi,Central,Lilongwe
252,2010-10-01,1.0,Malawi,Central,Lilongwe City
253,2010-10-01,1.0,Malawi,Southern,Machinga
254,2010-10-01,1.0,Malawi,Southern,Mangochi
255,2010-10-01,1.0,Malawi,Central,Mchinji
279,2010-10-01,2.0,Malawi,Southern,Mulanje
280,2010-10-01,2.0,Malawi,Southern,Mwanza
258,2010-10-01,1.0,Malawi,Northern,Mzimba
259,2010-10-01,1.0,Malawi,Northern,Mzuzu City
281,2010-10-01,2.0,Malawi,Southern,Neno
261,2010-10-01,1.0,Malawi,Northern,Nkhata Bay
262,2010-10-01,1.0,Malawi,Central,Nkhotakota
282,2010-10-01,2.0,Malawi,Southern,Nsanje
263,2010-10-01,1.0,Malawi,Central,Ntcheu
264,2010-10-01,1.0,Malawi,Central,Ntchisi
284,2010-10-01,2.0,Malawi,Southern,Phalombe
266,2010-10-01,1.0,Malawi,Northern,Rumphi
267,2010-10-01,1.0,Malawi,Central,Salima
285,2010-10-01,2.0,Malawi,Southern,Thyolo
269,2010-10-01,1.0,Malawi,Southern,Zomba
270,2010-10-01,1.0,Malawi,Southern,Zomba City
2833,2010-10-01,,Malawi,Northern,Likoma
319,2011-01-01,2.0,Malawi,Southern,Balaka
